,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
20,Friends,"('Marshmello', 'Anne-Marie')",['Marshmello'],5356679,26,2018,"[Intro]
Ooh-oh, ooh-woh
Ooh-oh, ooh-woh

[Verse 1]
You say you love me, I say you crazy
We're nothing more than friends
You're not my lover, more like a brother
I known you since we were like ten, yeah

[Refrain]
Don't mess it up, talking that shit
Only gonna push me away, that's it!
When you say you love me, that make me crazy
Here we go again

[Pre-Chorus]
Don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious?
Haven't I made it clear?
Want me to spell it out for you?
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Verse 2]
Have you got no shame? You looking insane
Turning up at my door
It's two in the morning, the rain is pouring
Haven't we been here before?

[Refrain]
Don't mess it up, talking that shit
Only gonna push me away, that's it!
Have you got no shame? You looking insane
Here we go again

[Pre-Chorus]
So don't go look at me with that look in your eye
You really ain't going away without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious? (Haven't I made it?)
Haven't I made it clear? (Haven't I made it clear?)
Want me to spell it out for you?
F-R-I-E-N-D-S
Haven't I made it obvious?
Haven't I made it clear? (Haven't I?)
Want me to spell it out for you? (To spell it out for you?)
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Bridge]
F-R-I-E-N-D-S
That's how you f****** spell ""friends""
F-R-I-E-N-D-S
Get that shit inside your head
No, no, yeah, uh, ah
F-R-I-E-N-D-S
We're just friends

[Pre-Chorus]
So don't go look at me with that look in your eye
You really ain't going nowhere without a fight
You can't be reasoned with, I'm done being polite
I've told you one, two, three, four, five, six thousand times

[Chorus]
Haven't I made it obvious? (Have I not made it obvious?)
Haven't I made it clear? (Yeah, I made it very clear)
Want me to spell it out for you? (Yo)
F-R-I-E-N-D-S (I said F-R-I-E-N-D-S)
Haven't I made it obvious? (I made it very obvious)
Haven't I made it clear? (I made it very clear)
Want me to spell it out for you?
F-R-I-E-N-D-S
F-R-I-E-N-D-S

[Outro]
Mmm, ooh, ooh, ooh
Ah, ah-oh, ah-oh"
21,Get Along,"('Kenny Chesney',)","['Kenny Chesney', 'Buddy Cannon']",83527,87,2018,"[Verse 1]
Met a man wearin' a T-shirt, says ""Virginia is for lovers""
Had a Bible in his left hand and a bottle in the other
He said ""All you're really given is the sunshine and your name""
We both started laughin' when the sky started to rain

[Chorus]
Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along

[Verse 2]
Saw a model on a billboard, 1-800 get to know me
Wondered was she Photoshopped, or were her eyes really that lonely?
Did she leave her hometown thinkin' she'd end up in L.A.?
Did she break down in the desert and get stuck beside the highway?

[Chorus]
Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along

[Bridge]
Find out when you die the keys to heaven can't be bought
We still don't know what love is but we sure know what it's not
Sometimes you got to

[Chorus]
Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along"
22,Girls Like You,"('Maroon 5', 'Cardi B')","['Cirkut', 'Jason Evigan']",1024391,10,2018,"[Verse 1]
Spent 24 hours, I need more hours with you
You spent the weekend getting even, ooh
We spent the late nights making things right between us

[Pre-Chorus]
But now it's all good, babe
Roll that Backwood, babe
And play me close

[Chorus]
'Cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah yeah
Girls like you love fun, and yeah, me too
What I want when I come through
I need a girl like you, yeah yeah

[Post-Chorus]
Yeah yeah yeah, yeah yeah yeah
I need a girl like you, yeah yeah
Yeah yeah yeah, yeah yeah yeah
I need a girl like you

[Verse 2]
I spent last night on the last flight to you
Took a whole day up tryna get way up, ooh
We spent the daylight tryna make things right between us

[Pre-Chorus]
But now it's all good, babe
Roll that Backwood, babe
And play me close

[Chorus]
'Cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah yeah
Girls like you love fun, and yeah, me too
What I want when I come through
I need a girl like you, yeah yeah

[Post-Chorus]
Yeah yeah yeah, yeah yeah yeah
I need a girl like you, yeah yeah
Yeah yeah yeah, yeah yeah yeah
I need a girl like you, yeah yeah
I need a girl like you, yeah yeah
I need a girl like you

[Bridge]
Maybe it's 6:45
Maybe I'm barely alive
Maybe you've taken my shit for the last time (yeah)
Maybe I know that I'm drunk
Maybe I know you're the one
Maybe you're thinking it's better if you drive

[Chorus]
Oh, 'cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah
'Cause girls like you run 'round with guys like me
'Til sundown when I come through
I need a girl like you, yeah yeah
Girls like you love fun, and yeah, me too
What I want when I come through
I need a girl like you, yeah yeah

[Post-Chorus]
Yeah yeah yeah, yeah yeah yeah
I need a girl like you, yeah yeah
Yeah yeah yeah, yeah yeah yeah
I need a girl like you"
23,God Is A Woman,"('Ariana Grande',)",['ILYA'],3067097,62,2018,"[Chorus]
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman

[Verse 1]
I don't wanna waste no time, yeah
You ain't got a one-track mind, yeah
Have it any way you like, yeah
And I can tell that you know I know how I want it
Ain't nobody else can relate
Boy, I like that you ain't afraid
Baby, lay me down and let's pray
I'm tellin' you the way I like it, how I want it

[Pre-Chorus]
(Yeah) And I can be all the things you told me not to be
(Yeah) When you try to come for me, I keep on flourishing
(Yeah) And he see the universe when I'm the company
It's all in me

[Chorus]
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman

[Verse 2]
(Yeah)
I tell you all the things you should know
So baby, take my hands, save your soul
We can make it last, take it slow, hmm
And I can tell that you know I know how I want it, yeah
But you're different from the rest
And boy, if you confess, you might get blessed
See if you deserve what comes next
I'm tellin' you the way I like it, how I want it

[Pre-Chorus]
(Yeah) And I can be all the things you told me not to be
(Yeah) When you try to come for me, I keep on flourishing
(Yeah) And he see the universe when I'm the company
It's all in me

[Chorus]
You, you love it how I move you
You love it how I touch you, my one
When all is said and done
You'll believe God is a woman
And I, I feel it after midnight
A feelin' that you can't fight, my one
It lingers when we're done
You'll believe God is a woman

[Outro]
Yeah, yeah
(God is a woman)
Yeah, yeah
(God is a woman, yeah)
My one
(One)
When all is said and done
You'll believe God is a woman
You'll believe God
(God is a woman)
Oh, yeah
(God is a woman, yeah)
(One)
It lingers when we're done
You'll believe God is a woman"
24,God's Plan,"('Drake',)","['Cardo', 'Yung Exclusive', 'Boi-1da']",8327472,1,2018,"[Intro]
And they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah

[Verse 1]
I been movin' calm, don't start no trouble with me
Tryna keep it peaceful is a struggle for me
Don't pull up at 6 AM to cuddle with me
You know how I like it when you lovin' on me
I don't wanna die for them to miss me
Yes, I see the things that they wishin' on me
Hope I got some brothers that outlive me
They gon' tell the story, shit was different with me

[Chorus]
God's plan, God's plan
I hold back, sometimes I won't, yuh
I feel good, sometimes I don't, ayy, don't
I finessed down Weston Road, ayy, 'nessed
Might go down a G.O.D., yeah, wait
I go hard on Southside G, yeah, wait
I make sure that north-side eat

[Post-Chorus]
And still, bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me
Bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me
Yeah, ayy, ayy

[Verse 2]
She say, ""Do you love me?"" I tell her, ""Only partly
I only love my bed and my mama, I'm sorry""
Fifty Dub, I even got it tatted on me
81, they'll bring the crashers to the party
And you know me
Turn the O2 into the O3, dog
Without 40, Oli, there'd be no me
'Magine if I never met the broskies

[Chorus]
God's plan, God's plan
I can't do this on my own, ayy, no, ayy
Someone watchin' this shit close, yep, close
I've been me since Scarlett Road, ayy, road, ayy
Might go down as G.O.D., yeah, wait
I go hard on Southside G, ayy, wait
I make sure that north-side eat, yeah

[Post-Chorus]
And still, bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah, yeah
Bad things
It's a lot of bad things
That they wishin' and wishin' and wishin' and wishin'
They wishin' on me, yeah"
25,Gucci Gang,"('Lil Pump',)","['Gnealz', 'Bighead']",4452255,44,2018,"[Intro]
Yuh, ooh, brr, brr
Gucci gang, ooh
(That's it right there, Gnealz)
Yuh, Lil Pump, yuh
Gucci gang, ooh
(Ooh, Bi-Bighead on the beat)
Yuh, brr

[Chorus]
Gucci gang, Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Spend three racks on a new chain (Yuh)
My bitch love do cocaine, ooh (Ooh)
I fuck a bitch, I forgot her name (Brr, yuh)
I can't buy a bitch no wedding ring (Ooh)
Rather go and buy Balmains (Brr)
Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Gucci gang, Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Spend three racks on a new chain (Huh?)
My bitch love do cocaine, ooh (Brr)
I fuck a bitch, I forgot her name, yuh (Yuh, yuh)
I can't buy no bitch no wedding ring, ooh (Nope)
Rather go and buy Balmains, ayy (Brr)
Gucci gang, Gucci gang, Gucci gang (Gucci gang)

[Verse]
My lean cost more than your rent, ooh (It do)
Your momma still live in a tent, yuh (Brr)
Still slangin' dope in the 'jects, huh? (Yeah)
Me and my grandma take meds, ooh (Huh?)
None of this shit be new to me (Nope)
Fuckin' my teacher, call it tutoring (Yuh)
Bought some Red Bottoms, cost hella G's (Huh?)
Fuck your airline, fuck your company (Fuck it!)
Bitch, your breath smell like some cigarettes (Cigarettes)
I'd rather fuck a bitch from the projects (Yuh)
They kicked me out the plane off a Percocet (Brr)
Now Lil Pump flyin' private jet (Yuh)
Everybody scream, ""Fuck WestJet"" (Fuck 'em)
Lil Pump still sell that meth (Yuh)
Hunnid on my wrist, sippin' on Tech (Brr)
Fuck a lil' bitch, make her pussy wet (What?)

[Chorus]
Gucci gang, Gucci gang, Gucci gang, Gucci gang (Gucci gang) Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Spend three racks on a new chain (Huh?)
My bitch love do cocaine, ooh (Yuh)
I fuck a bitch, I forgot her name (Brr)
I can't buy a bitch no wedding ring (Huh?)
Rather go and buy Balmains (Yuh)
Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Gucci gang, Gucci gang, Gucci gang, Gucci gang
Gucci gang, Gucci gang, Gucci gang (Gucci gang)
Spend three racks on a new chain (Huh?)
My bitch love do cocaine, ooh (Brr)
I fuck a bitch, I forgot her name, yuh (Yuh)
I can't buy no bitch no wedding ring, ooh (Nope)
Rather go and buy Balmains, ayy (Huh?)
Gucci gang, Gucci gang, Gucci gang"
26,Gummo,"('6ix9ine',)",['Pi’erre Bourne'],3062952,56,2018,"[Intro]
Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum, it hold fifty, uh
Scum Gang!

[Verse 1]
Pop these niggas like a wheelie, nigga, you a silly nigga
In the hood with them Billy niggas and them Hoover niggas
You run up and they shootin' niggas, we ain't hoopin', nigga
Yo, KB, you a loser, nigga, up that Uzi, nigga
On the stoop, crills in my drawers, your girl on my phone
She wanna fuck, but keep her clothes on, I only want the jaw
Man, that's really all I use her for, then kick her out the door
I don't want her, you can keep the whore, she fiendin' for some more
In New York, my niggas don't Milly Rock, my niggas money bop
Blow a case, a nigga throwin' shots, I run 'em off they block
Quarter milli' in the stash box, I grinded for my spot
Niggas talkin' 'bout that cash, but my bag worth a lot
I don't fuck with no old hoes, only new hoes
Put my dick in her backbone, I pass her to my bro
I don't love her, that's a sad ho, she a bad ho
I'ma fuck her, then I dash home, to the cash, ho

[Chorus]
I'm on some rob a nigga shit, take the nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shout out *******, but I fucked that nigga bitch

[Verse 2]
Niggas iffy, uh, blicky got the stiffy, uh
Got the blicky, uh, drum it hold fifty, uh
Move milli', all my niggas on fifty, uh
Talk down (Pew pew pew), you silly, uh (Fah-fah-fah-fah)
Hit a stain, fifty bands, all hunnids
Spinnin' through ya block, like a pop shove-it
Shoot at me, I'm shootin' back, I'm gettin' buckets
I ain't wanna take his life, but nigga, fuck it

[Chorus]
I'm on some rob a nigga shit, take the nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shout out *******, but I fucked that nigga bitch
I'm on some rob a nigga shit, take the nigga bitch
Do the dash in the whip, count the cash in the whip
I pull up with a stick, I let that shit hit
Shout out *******, but I fucked that nigga bitch

[Outro]
Scum Gang!"
27,Happier,"('Marshmello', 'Bastille')",['Marshmello'],2934487,80,2018,"[Intro]
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

[Verse 1]
When the morning comes
When we see what we've become
In the cold light of day, we're a flame in the wind
Not the fire that we've begun
Every argument, every word we can't take back
'Cause with all that has happened
I think that we both know the way that this story ends

[Chorus]
Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave

[Post-Chorus]
Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

[Verse 2]
When the evening falls
And I'm left there with my thoughts
And the image of you being with someone else
Well, it's eating me up inside
But we ran our course, we pretended we're okay
Now if we jump together, at least we can swim
Far away from the wreck we made

[Chorus]
Then only for a minute
I want to change my mind
'Cause this just don't feel right to me
I wanna raise your spirits
I want to see you smile but
Know that means I'll have to leave

[Post-Chorus]
Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

[Bridge]
So I'll go, I'll go
I will go, go, go
So I'll go, I'll go
I will go, go, go

[Pre-Chorus]
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier
Even though I might not like this
I think that you'll be happier, I want you to be happier

[Chorus]
Then only for a minute (Only for a minute)
I want to change my mind
'Cause this just don't feel right to me (Right to me)
I wanna raise your spirits (Wanna raise your spirits)
I want to see you smile but
Know that means I'll have to leave

[Post-Chorus]
Know that means I'll have to leave
Lately, I've been, I've been thinking
I want you to be happier, I want you to be happier

[Outro]
So I'll go, I'll go
I will go, go, go"
28,Havana,"('Camila Cabello', 'Young Thug')",['Frank Dukes'],3678932,4,2018,"[Intro: Pharrell Williams]
Hey

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy)
Half of my heart is in Havana, ooh na-na (Ayy, ayy)
He took me back to East Atlanta, na-na-na, ah
Oh, but my heart is in Havana (Ayy)
There's somethin' 'bout his manners (Uh-huh)
Havana, ooh na-na (Uh)

[Verse 1: Camila Cabello & Pharrell Williams]
He didn't walk up with that ""how you doin'?"" (Uh)
When he came in the room
He said there's a lot of girls I can do with (Uh)
But I can't without you
I knew him forever in a minute (Hey)
That summer night in June
And papa says he got malo in him (Uh)
He got me feelin' like...

[Pre-Chorus: Camila Cabello & Pharrell Williams]
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Ayy)
I knew it when I met him (Ayy), I loved him when I left him
Got me feelin' like, ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh
And then I had to tell him, I had to go
Oh na-na-na-na-na (Woo)

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy, hey)
Half of my heart is in Havana, ooh na-na (Ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na
Oh, but my heart is in Havana (Huh)
My heart is in Havana (Ayy)
Havana, ooh na-na

[Verse 2: Young Thug]
(Jeffery)
Just graduated, fresh on campus, mmm
Fresh out East Atlanta with no manners, damn (Fresh out East Atlanta)
Bump on her bumper like a traffic jam
Hey, I was quick to pay that girl like Uncle Sam (Here you go, ayy)
Back it on me (Back it up)
Shawty cravin' on me, get to eatin' on me (On me)
She waited on me (And what?)
Shawty cakin' on me, got the bacon on me (Wait up)
This is history in the makin', homie (Homie)
Point blank, close range, that B (Tah, tah)
If it cost a million, that's me (That's me)
I was gettin' mula, baby

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy, ayy)
Half of my heart is in Havana, ooh na-na (Oh, ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na (Oh, no)
Oh, but my heart is in Havana (Huh)
My heart is in Havana (Ayy)
Havana, ooh na-na

[Bridge: Starrah & Camila Cabello]
Ooh na-na, oh, na-na-na (Ooh, ooh-ooh-ooh-ooh-ooh-ooh)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, yeah)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back
Hey, hey...
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Take me back to my Havana...

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na
Half of my heart is in Havana, ooh na-na (Oh, yeah)
He took me back to East Atlanta, na-na-na (Ayy, ayy)
Oh, but my heart is in Havana
My heart is in Havana (Ayy)
Havana, ooh na-na (Uh-huh)

[Outro: Starrah & Camila Cabello]
Oh, na-na-na (Oh, na, yeah)
Oh, na-na-na
Oh, na-na-na (No, no, no, take me back)
Oh, na-na-na
Havana, ooh na-na"
29,Heaven,"('Kane Brown',)",['Dann Huff'],115627,53,2018,"[Verse 1]
This is perfect
Come kiss me one more time
I couldn't dream this up
Even if I tried
You and me in this moment
Feels like magic, don't it?
I'm right where I wanna be

[Chorus]
Everybody's talkin' about heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this

[Verse 2]
I swear you're an angel
Sent to this world
What did I do right to deserve you, girl?
I could stay here forever
I'd be fine if we never
Had to even leave this room

[Chorus]
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this
Could be better than this

[Chorus]
Everybody's talkin' 'bout heaven like they just can't wait to go
Sayin' how it's gonna be so good, so beautiful
Lyin' next to you, in this bed with you, I ain't convinced
'Cause, I don't know how, I don't know how heaven, heaven
Could be better than this (heaven)
Could be better than this (heaven, heaven)

[Outro]
I swear this is perfect
Come kiss me one more time"
30,Him & I,"('G-Eazy', 'Halsey')","['Abdelkhalek Kamel', 'The Futuristics']",2805187,45,2018,"[Chorus: Halsey]
Cross my heart, hope to die
To my lover, I'd never lie
He said ""be true,"" I swear I'll try
In the end, it's him and I
He's out his head, I'm out my mind
We got that love, the crazy kind
I am his, and he is mine
In the end, it's him and I, him and I

[Verse 1: G-Eazy & Halsey]
My '65 speeding up the PCH, a hell of a ride
They don't wanna see us make it, they just wanna divide
2017 Bonnie and Clyde
Wouldn't see the point of living on if one of us died, yeah
Got that kind of style everybody try to rip off
YSL dress under when she takes the mink off
Silk on her body, pull it down and watch it slip off
Ever catch me cheating, she would try to cut my (Ha-ha-ha)
Crazy, but I love her, I could never run from her
Hit it, no rubber never would let no one touch her
Swear we drive each other, man, she be so stubborn
But, what the fuck is love with no pain, no suffer?
Intense, this shit, it gets dense
She knows when I'm out of it like she could just sense
If I had a million dollars or was down to ten cents
She'd be down for whatever, never gotta convince (You know?)

[Chorus: Halsey & G-Eazy]
Cross my heart, hope to die (Uh)
To my lover, I'd never lie (I love you baby)
He said, ""Be true,"" I swear I'll try
In the end, it's him and I
He's out his head, I'm out my mind
We got that love; the crazy kind
I am his, and he is mine
In the end, it's him and I

[Post-Chorus: Halsey]
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I

[Verse 2: G-Eazy & Halsey]
We turn up, mobbin' 'til the end of time
Only one who gets me, I'm a crazy fuckin' Gemini
Remember this for when I die
Everybody dressed in all black, suits and a tie
My funeral will be lit if I-
Ever go down or get caught, or they identify
My bitch was the most solid, nothing to solidify
She would never cheat, you'd never see her with a different guy
Ever tell you different, then it's a lie
See, that's my down bitch, see that's my soldier
She keeps that thang-thang if anyone goes there
Calm and collected, she keeps her composure
And she gon' ride for me until this thing over
We do drugs together (Together), fuck up clubs together (Together)
And we'd both go crazy (Crazy) if we was to sever
You know? We keep mobbin', it's just me and my bitch
Fuck the world, we just gon' keep getting rich, you know?

[Chorus: Halsey]
Cross my heart, hope to die
To my lover, I'd never lie
He said ""be true,"" I swear I'll try
In the end, it's him and I
He's out his head, I'm out my mind
We got that love; the crazy kind
I am his, and he is mine
In the end, it's him and I

[Post-Chorus: Halsey]
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I

[Bridge: Halsey & G-Eazy]
Cross my heart, hope to die
To you, I've never lied
For you, I'd take a life
It's him and I, and I swear (Ayy)
'Til the end I'ma ride wit' you
Mob and get money, get high wit' you, yeah (Ayy)
Cross my heart, hope to die
This is our ride or die
You can confide in me
There's not no hiding, I swear
Stay solid, never lie to you
Swear, most likely I'ma die wit' you, yeah

[Chorus: Halsey]
Cross my heart, hope to die
To my lover, I'd never lie
He said, “Be true,” I swear I'll try
In the end, it's him and I
He's out his head, I'm out my mind
We got that love, the crazy kind
I am his, and he is mine
In the end, it's him and I

[Post-Chorus: Halsey]
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I
Him and I
Oh-oh-oh-oh-woah
Oh-oh-oh-oh-woah
In the end, it's him and I"
31,How Long,"('Charlie Puth',)",['Charlie Puth'],937677,65,2018,"[Intro]
Alright
Ooh, yeah

[Verse 1]
I'll admit, I was wrong, what else can I say, girl?
Can't you blame my head and not my heart?
I was drunk, I was gone, that don't make it right, but
Promise there were no feelings involved, mmh

[Pre-Chorus]
She said, ""Boy, tell me honestly
Was it real or just for show?"", yeah
She said, ""Save your apologies”
Baby, I just gotta know

[Chorus]
How long has this been goin' on?
You've been creepin' 'round on me
While you're callin' me ""baby""
How long has this been goin' on?
You've been actin' so shady (shady)
I've been feelin' it lately, baby""

[Post-Chorus]
Ooo-oh (yeah)
Ooo-oh (encore)
Oooh-ooh-oh

[Verse 2]
I'll admit, it's my fault, but you gotta believe me
When I say it only happened once, mmm
I try, and I try, but you'll never see that
You're the only one I wanna love, oh, yeah

[Pre-Chorus]
She said ""Boy, tell me honestly""
""Was it real or just for show?"", yeah
She said, ""Save your apologies""
""Baby, I just gotta know

[Chorus]
How long has this been goin' on?
You've been creepin' 'round on me
While you're callin' me ""baby""
How long has this been goin' on?
You've been actin' so shady
I've been feelin' it lately, baby""

[Post-Chorus]
Ooo-oh (yeah)
Ooo-oh (encore)
Oooh-ooh-oh
How long has it been goin' on, baby?
Ooo-oh (yeah)
Ooo-oh, you gotta go tell me now
Oooh-ooh-oh

[Pre-Chorus]
She said, ""Boy, tell me honestly
Was it real or just for show?"", yeah
She said, ""Save your apologies
Baby, I just gotta know

[Chorus]
How long has this been goin' on?
And you' been creepin' 'round on me
While you're callin' me ""baby""
How long has this been goin' on?
You've been actin' so shady
I've been feelin' it lately, baby""

[Post-Chorus]
(Ooo-oh, yeah)
How long has this been goin' on?
(Ooh, encore)
You've been creepin' 'round on me
(Oooh-ooh-oh)
How long has it been goin' on, baby? Oh
(Ooo-oh)
How long has this been goin' on?
(Ooh, encore)
(You gotta go tell me now)
(Oooh-ooh-oh)
You've been actin' so shady
I've been feelin' it lately, baby"
32,I Fall Apart,"('Post Malone',)",['Illangelo'],2535048,39,2018,"[Intro]
Ooh, I fall apart
Ooh, yeah, mmm, yeah

[Verse 1]
She told me that I'm not enough (Yeah)
And she left me with a broken heart (Yeah)
She fooled me twice and it's all my fault (Yeah)
She cut too deep, now she left me scarred (Yeah)
Now there's so many thoughts goin' through my brain (Yeah)
And now I'm takin' these shots like it's Novocaine, yeah

[Chorus]
Ooh, I fall apart
Down to my core
Ooh, I fall apart
Down to my core
Ooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought

[Verse 2]
Never caught a feelin' this hard
Harder than the liquor I pour
Tell me you don't want me no more
But I can't let go, everybody told me so
Feelin' like I sold my soul
Devil in the form of a whore
Devil in the form of a whore
You said it, no, you said it
No, you said that shit, we'd be together, oh

[Chorus]
Ooh, I fall apart
Down to my core
Ooh, I fall apart
Down to my core
Ooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought

[Bridge]
Ice keep pourin' and the drink keep flowin'
Try to brush it off, but it keep on goin'
Covered in scars and I can't help showin'
Whippin' in the foreign and the tears keep rollin'
Ice keep droppin' and the drink keep flowin'
Try to brush it off, but it keep on goin'
All these scars, can't help from showin'
Whippin' in the foreign and the tears keep blowin', yeah

[Chorus]
Ooh, I fall apart
Down to my core
Ooh, I fall apart
Down to my core
Ooh, didn't know it before
Surprised when you caught me off guard
All this damn jewelry I bought
You was my shorty, I thought"
