,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
24,Exchange,"('Bryson Tiller',)",['The MeKanics'],2489558,53,2016,"[Verse 1]
This what happen when I think 'bout you
I get in my feelings, yeah
I start reminiscing, yeah
Next time around, fuck, I want it to be different, yeah
Waiting on a sign, guess it's time for a different prayer
Lord, please save her for me, do this one favor for me
I had to change my player ways, got way too complicated for me
I hope she's waiting for me
Everywhere she go they playin' my song
That's why I say the things that I say
That way I know you can't ignore me
But so, so (Yeah)

[Chorus]
So give me all of you in exchange for me
Just give me all of you in exchange for me, for me

[Break 1]
Break it down, yeah
Yes sir
Check

[Verse 2]
We used to lay up and then stay up
Have sex and then blow dank
I shouldn't have played no games with you, just leveled-up my rank
Last time I saw you we ain't speak, that was strange
Guess it's nothing I can do, man, it's true, exes change, yeah
Ayy, guess you changed for the better (Better!)
I know you know how to make me jealous
I was never loyal, let you tell it, yo
But I'm ready to fix it if you ready, baby
But so, so (Yeah)

[Chorus]
So give me all of you in exchange for me
Just give me all of you in exchange for me, for me

[Break 2]
For real shawty
You already know

[Verse 3]
Yeah, is you at Two Keys or Tin Roof?
Turn up with young Tiller, we just gettin' loose
Maybe I'm lowkey feelin' you, don't be cynical
Won’t fuck you over, wanna fuck you over and again
The truth is I ain't really here to start problems
Girl, I swear to God them hoes can't never say they got him
Know how bad you wanna tell 'em, ""don't try him""
I don't wanna tell 'em, let's surprise 'em
I don't wanna get into it – why you stressin' him? I've been drivin'
Back and forth, from Louisville to Lexington, mileage
On the whip, got your ass in my grip
College make you wanna strip for them dollars
Nah girl, I got a job for you, swear to God I can do a lot for you
Saw you strollin' through the campus, I had to stop for you
I was scrollin' through the 'gram, girl, I had to follow you
Say what's up with you?
You got my soul"
25,For Free,"('DJ Khaled', 'Drake')","['Jordan Ullman', 'Nineteen85']",1809032,59,2016,"[Intro: DJ Khaled]
Would you fuck me for free?
Another one (Another one, another one)
We the Best Music! (Music, music) Major Key! (Major Key)
DJ Khaled!

[Verse 1: Drake]
Yeah, I go on and on
Can't understand how I last so long
I must have the superpowers
Last 223 thousand hours
And it's 'cause I'm off of CC
And I'm off the Hennessy
And like your boy from Compton said
You know this dick ain't free!
I got girls that I shoulda made pay for it
Got girls that I shoulda made wait for it
I got girls that'll cancel a flight back home
Stay another day for it
You got attitude on na-na
And your pussy on agua
And your stomach on flat flat
And your ass on what's that?
And, yeah, I need it all right now
Last year I had drama, girl not right now
I was never gon' chat what we talkin' about
You the only one I know could fit it all in her...man

[Chorus: Drake]
I always wonder if you ask yourself (Ask yourself)
Is it just me? (Just me)
Is it just me?
Or is this sex so good I shouldn't have to fuck for free?
Oh, is it just me?
Yeah, is it just me?
Or is this sex so good I shouldn't have to...

[Verse 2: Drake]
Fuck for free
I know you workin' day and night to get a college degree
Bet nobody that you've been with even know you a freak, right?
You know you only do that with me, right?
Yeah, double checkin' on you
You know I never put the pressure on you
You know that you make your own mind up
You knew what it was when you signed up
Now you gotta run it up
I be out of words, tryna sum it up
Girl, you throw it back like one love
Even let me slash on the tour bus
Yeah I talk to her but she don't do enough
Even though you in the hood I'm still pullin' up
Dip, dip, straight to your doorstep
This the real thing, can you feel the force yet

[Chorus: Drake]
I always wonder if you ask yourself (Ask yourself)
Is it just me? (Just me)
Is it just me?
Or is this sex so good I shouldn't have to fuck for free?
Oh, is it just me?
Yeah, is it just me?
Is this sex so good I shouldn't have to...
Would you fuck me for free?

[Outro: DJ Khaled]
Another one (Another one)
They don't want me to have another anthem
So I made sure I got another anthem (Anthem)
It's We The Best OVO
Summers ours
It always has been
Don't ever play yourself
One time for Future the Prince
One time for 40
One time for Drake
Yeah, another one
Bless up"
26,Gold,"('Kiiara',)","['David Vine', 'Felix Snow']",1161524,52,2016,"[Produced by Felix Snow]

[Intro]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me

[Verse 1]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Don’t care what you say to me
I'ma bite your feelings out (Gold up in my teeth)
I missed you in the basement
(Gold up in my teeth)
But your brother was a good substitute for you

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know

[Verse 2]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Tastes like money when I speak
(Gold up, gold up in my teeth)
And I missed you in the basement
(Yeah, gold up in my teeth)
Bodies on the pavement
(Oh, gold up in my teeth)

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know

[Verse 2; Reprise]
Gold up in my, gold up in my teeth
(Gold up, gold up in my teeth)
Taste like money when I speak
(Gold up, gold up in my teeth)
And I missed you in the basement
(Yeah, gold up in my teeth)
Bodies on the pavement (Oh)

[Pre-Chorus]
And if you love me, love me, but you never let me go
When the roof was on fire, you never let me know
Say you’re sorry honey, but you never really show (Gold up in my teeth)
And I could leave the party without ever letting you know
Without ever letting you know

[Chorus]
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Roof was on, let me, love me
Without ever letting you know
Roof was on, let me, love me-on-ly s-you know
Without ever letting you know"
27,H.O.L.Y.,"('Florida Georgia Line',)",['Joey Moi'],93727,49,2016,"[Verse 1]
When the sun had left and the winter came
And the sky fall to only bring the rain
I sat in darkness
All broken-hearted
I couldn't find a day I didn't feel alone
I never meant to cry, started losin' hope
But somehow, baby
You broke through and saved me

[Pre-Chorus]
You're an angel, tell me you're never leavin'
'Cause you're the first thing I know I can believe in

[Chorus]
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you

[Verse 2]
You made the brightest days from the darkest nights
You're the river bank where I was baptized
Cleansed from the demons
That were killin' my freedom
Let me lay you down, give me to ya
Get you singin', babe, hallelujah
We'll be touchin'
We'll be touchin' heaven

[Pre-Chorus]
You're an angel, tell me you're never leavin'
'Cause you're the first thing I know I can believe in

[Chorus]
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you

[Bridge]
I don't need the stars 'cause you shine for me
Like fire in my veins, you're my ecstasy
You're my ecstasy

[Chorus]
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you
You're holy, holy
Holy, holy
I'm high on lovin' you
High on lovin' you

[Outro]
You're the healin' hands where it used to hurt
You're my savin' grace, you're my kind of church
You're holy"
28,Hands To Myself,"('Selena Gomez',)",['Mattman & Robin'],430414,56,2016,"[Verse 1]
Can't keep my hands to myself
No matter how hard I'm trying to
I want you all to myself
You're metaphorical gin and juice

So come on give me a taste
Of what it’s like to be next to you
Won't let one drop go to waste
You're metaphorical gin and juice

[Pre-Chorus]
Cause all of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, trying
All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, but I

[Chorus]
Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
My hands to myself

[Verse 2]
The doctors say you're no good
But people say what they wanna say
And you should know if I could
I'd breathe you in every single day

[Pre-Chorus]
All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, trying
All of the downs and the uppers
Keep making love to each other
And I'm trying, trying, I'm trying, but I

[Chorus]
Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
My hands to myself

[Bridge]
Can't keep my hands to myself
I want it all, no, nothing else
Can't keep my hands to myself
Give me your all and nothing else
Oh, I, I want it all
I want it all, I want it all
Can't keep my hands to myself
I mean I could, but why would I want to?

[Chorus]
My hands to myself
Can't keep my hands to myself
My hands to myself
Can't keep my hands to myself
I want it all, no, nothing else
Can't keep my hands to myself
Give me your all and nothing else
Can't keep my hands to myself

[Produced By: Matt Man, Max Martin & Da Robin]
[Written By: Julia Michaels, Justin Tranter, Matt Man, Max Martin & Da Robin]"
29,Heathens,"('twenty one pilots',)","['Mike Elizondo', 'Tyler Joseph']",2656943,21,2016,"[Chorus]
All my friends are heathens, take it slow (In the city, boy, in the city)
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abuse
All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abuse

[Verse 1]
Welcome to the room of people
Who have rooms of people that they loved one day
Stocked away
Just because we check the guns at the door
Doesn't mean our brains will change from hand grenades
You're lovin' on the psychopath sitting next to you
You're lovin' on the murderer sitting next to you
You'll think, ""How'd I get here, sitting next to you?""
But after all I've said, please don't forget

[Chorus]
All my friends are heathens, take it slow
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abuse

[Verse 2]
We don't deal with outsiders very well
They say newcomers have a certain smell
You have trust issues, not to mention
They say they can smell your intentions
You're lovin' on the freakshow sitting next to you
You'll have some weird people sitting next to you
You'll think ""How did I get here, sitting next to you?""
But after all I've said, please don't forget
(Watch it, watch it)

[Chorus]
All my friends are heathens, take it slow (In the city, boy, in the city)
Wait for them to ask you who you know
Please don't make any sudden moves
You don't know the half of the abuse

[Bridge]
All my friends are heathens, take it slow (Watch it)
Wait for them to ask you who you know (Watch it)
Please all my friends are heathens, take it slow (Watch it)
Wait for them to ask you who you know

[Outro]
Why'd you come? You knew you should have stayed (It's blasphemy)
I tried to warn you just to stay away (Wouldn't listen to me)
And now they're outside ready to bust (To bust) (And guess what?)
It looks like you might be one of us"
30,Hello,"('Adele',)",['Greg Kurstin'],4772725,7,2016,"[Verse 1]
Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

[Pre-Chorus]
There's such a difference between us
And a million miles

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Verse 2]
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?

[Pre-Chorus]
It's no secret that the both of us
Are running out of time

[Chorus]
So hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Bridge]
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Anymore

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Produced by Greg Kurstin]
[Music Video]"
31,Here,"('Alessia Cara',)","['Pop & Oak', 'Sebastian Kole']",1587549,39,2016,"[Written by Alessia Cara & Sebastian Kole]
[Produced by Pop & Oak and Sebastian Kole]

[Intro]
I guess right now you've got the last laugh

[Verse 1]
I'm sorry if I seem uninterested
Or I'm not listenin', or, I'm indifferent
Truly I ain't got no business here
But since my friends are here, I just came to kick it
But really I would rather be at home all by myself
Not in this room
With people who don't even care about my well-being
I don't dance, don't ask, I don't need a boyfriend
So you can, go back, please enjoy your party
I'll be here
Somewhere in the corner
Under clouds of marijuana
With this boy who's hollering
I can hardly hear
Over this music I don't listen to
And I don't wanna get with you
So tell my friends that I'll be over here

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here

[Verse 2]
Excuse me if I seem a little unimpressed with this
An anti-social pessimist, but usually I don't mess with this
And I know you mean only the best
And your intentions aren't to bother me
But honestly I'd rather be
Somewhere with my people
We can kick it and just listen to
Some music with a message, like we usually do
And we'll discuss our big dreams
How we plan to take over the planet
So pardon my manners
I hope you'll understand that I'll be here
Not there in the kitchen
With the girl who's always gossiping about her friends
So tell them I'll be here
Right next to the boy who's throwin' up
Cause he can't take what's in his cup no more
Oh God why am I here?

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here

[Bridge]
Hours later congregatin' next to the refrigerator
Some girl talkin' 'bout her haters, she ain't got none
How did it ever come to this? I shoulda never come to this
So holla at me, I'll be in the car when you're done
I'm stand-offish, don't want what you're offerin'
And I'm done talkin', awfully sad it had to be that way
So tell my people when they're ready that I'm ready
And I'm standin' by the TV with my beanie low
Yo I'll be over here

[Chorus]
Oh-oh-oh here, oh-oh-oh here
Oh I ask myself, what am I doin' here?
Oh-oh-oh here, oh-oh-oh here
And I can't wait 'til we can break up out of here"
32,Hide Away,"('Daya',)","['Farrago', 'Scott Bruzenak']",176814,84,2016,"[Verse 1]
Boys seem to like the girls who laugh at anything
The ones who get undressed before the second date
Girls seem to like the boys who don't appreciate
All the money and the time that it takes

[Pre-Chorus 1]
To be fly as a mother
Got my both eyes out for Mr. Right
Guessing I just don't know where to find 'em
But I hope they all come out tonight

[Chorus]
Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

[Verse 2]
Boys seem to like the girls who like to kiss and tell
Talking them up about the things they do so well
But I'd rather find a boy who is down for the chase
Putting in the time that it takes

[Pre-Chorus 2]
To be fly as a mother
To supply all of my heart's demands
Suit and tie, cause undercover
He's gonna save my life like Superman

[Chorus]
Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

[Bridge]
Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go
Won't somebody tell me, tell me?
Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go
Tell me where the good boys go

[Chorus]
Where do the good boys go to hide away, hide away?
I'm a good good girl who needs a little company
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?

[Outro]
Hide away, hide away
Hide away, hide away
Looking high and low, someone let me know
Where do the good boys go to hide away, hide away?"
33,Hotline Bling,"('Drake',)",['Nineteen85'],6635667,24,2016,"[Intro]
You used to call me on my
You used to, you used to
Yeah

[Chorus]
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

[Verse 1]
Ever since I left the city, you
Got a reputation for yourself now
Everybody knows and I feel left out
Girl, you got me down, you got me stressed out
‘Cause ever since I left the city, you
Started wearing less and goin' out more
Glasses of champagne out on the dance floor
Hangin' with some girls I've never seen before

[Chorus]
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

[Verse 2]
Ever since I left the city, you, you, you
You and me, we just don't get along
You make me feel like I did you wrong
Going places where you don't belong
Ever since I left the city, you
You got exactly what you asked for
Running out of pages in your passport
Hangin' with some girls I've never seen before

[Chorus]
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

[Bridge]
These days, all I do is
Wonder if you're bendin' over backwards for someone else
Wonder if you're rolling up a Backwoods for someone else
Doing things I taught you, gettin' nasty for someone else
You don't need no one else
You don't need nobody else, no
Why you never alone?
Why you always touching road?
Used to always stay at home
Be a good girl, you was in the zone
Yeah, you should just be yourself
Right now, you're someone else

[Chorus]
You used to call me on my cell phone
Late night when you need my love
Call me on my cell phone
Late night when you need my love
And I know when that hotline bling
That can only mean one thing
I know when that hotline bling
That can only mean one thing

[Outro]
Ever since I left the city…

[Produced by Nineteen85]"
34,Humble And Kind,"('Tim McGraw',)","['Tim McGraw', 'Byron Gallimore']",135412,96,2016,"[Verse 1]
You know there's a light that glows by the front door
Don't forget the keys under the mat
When childhood stars shine
Always stay humble and kind
Go to church 'cause your momma says to
Visit grandpa every chance that you can
It won't be wasted time
Always stay humble and kind

[Chorus]
Hold the door, say please, say thank you
Don't steal, don't cheat, and don't lie
I know you got mountains to climb but
Always stay humble and kind
When the dreams you're dreamin' come to you
When the work you put in is realized
Let yourself feel the pride but
Always stay humble and kind

[Verse 2]
Don't expect a free ride from no one
Don't hold a grudge or a chip and here's why
Bitterness keeps you from flyin'
Always stay humble and kind
Know the difference between sleepin' with someone
And sleepin' with someone you love
""I love you"" ain't no pickup line, so
Always stay humble and kind

[Chorus]
Hold the door, say please, say thank you
Don't steal, don't cheat, and don't lie
I know you got mountains to climb but
Always stay humble and kind
When those dreams you're dreamin' come to you
When the work you put in is realized
Let yourself feel the pride but
Always stay humble and kind (Yeah)

[Outro]
When it's hot, eat a root beer popsicle
Shut off the AC and roll the windows down
Let that summer sun shine
Always stay humble and kind
Don't take for granted the love this life gives you
When you get where you're goin', don't forget turn back around
And help the next one in line
Always stay humble and kind"
35,Hymn For The Weekend,"('Coldplay',)","['StarGate', 'Rik Simpson']",551390,73,2016,"[Intro: Beyoncé]
And said drink from me, drink from me
(Oh-ah-oh-ah)
That we shoot across the sky
Symphony
That we shoot across the sky
Pour on a...
Drink from me, drink from me
(Oh-ah-oh-ah)
That we shoot across the sky
Symphony
(So high, so high)
That we shoot across the sky

[Verse 1: Chris Martin]
Oh, angel sent from up above
You know you make my world light up
When I was down, when I was hurt
You came to lift me up
Life is a drink and love's a drug
Oh now I think I must be miles up
When I was a river dried up
You came to rain a flood

[Pre-Chorus: Chris Martin with Beyoncé]
You said drink from me, drink from me
When I was so thirsty
Poured on a symphony
Now I just can't get enough
Put your wings on me, wings on me
When I was so heavy
Poured on a symphony
When I'm low, low, low, low

[Chorus: Chris Martin]
I, Oh-I, Oh-I
Got me feeling drunk and high
So high, so high
Oh-I, Oh-I, Oh-I
Now I’m feeling drunk and high
So high, so high
(Woo)
(Woo-ooo-ooo-woo)

[Verse 2: Chris Martin with Beyoncé]
Oh, angel sent from up above
I feel you coursing through my blood
Life is a drink and your love's about
To make the stars come out

[Pre-Chorus: Chris Martin with Beyoncé]
Put your wings on me, wings on me
When I was so heavy
Poured on a symphony
When I'm low, low, low, low

[Chorus: Chris Martin]
I, Oh-I, Oh-I
Got me feeling drunk and high
So high, so high
Oh-I, Oh-I, Oh-I
I’m feeling drunk and high
So high, so high

[Bridge: Beyoncé with Chris Martin]
I, Oh-I, Oh-I
La, la, la, la, la, la, la
So high, so high
I, Oh-I, Oh-I
Now I'm feeling drunk and high
So high, so high

[Outro: Beyoncé  with Chris Martin]
That I shoot across the sky
That I shoot across the...
That I shoot across the sky
Let me shoot across the... (Let me shoot)
Let me shoot across the sky
Let me shoot across the...
Let me shoot across the sky
That we shoot across the..."
36,I Hate U I Love U,"('gnash', ""Olivia O'Brien"")",['gnash'],5606045,38,2016,"[Verse 1: Olivia O'Brien]
Feeling used, but I'm
Still missing you and I can't
See the end of this
Just wanna feel your kiss against my lips
And now all this time is passing by
But I still can't seem to tell you why
It hurts me every time I see you
Realize how much I need you

[Chorus: Olivia O'Brien]
I hate you, I love you
I hate that I love you
Don't want to, but I can't put
Nobody else above you
I hate you, I love you
I hate that I want you
You want her, you need her
And I'll never be her

[Verse 2: gnash]
I miss you when I can't sleep
Or right after coffee or right when I can't eat
I miss you in my front seat
Still got sand in my sweaters
From nights we don't remember
Do you miss me like I miss you?
Fucked around and got attached to you
Friends can break your heart, too
And I'm always tired, but never of you
If I pulled a you on you, you wouldn't like that shit
I put this reel out, but you wouldn't bite that shit
I type a text, but then I never mind that shit
I got these feelings, but you never mind that shit
Oh oh, keep it on the low
You're still in love with me, but your friends don't know
If you wanted me, you would just say so
And if I were you, I would never let me go

[Chorus: Olivia O'Brien]
I hate you, I love you
I hate that I love you
Don't want to, but I can't put
Nobody else above you
I hate you, I love you
I hate that I want you
You want her, you need her
And I'll never be her

[Verse 3: gnash]
I don't mean no harm, I just miss you on my arm
Wedding bells were just alarms
Caution tape around my heart
You ever wonder what we could have been?
You said you wouldn't and you fucking did
Lie to me, lie with me, get your fucking fix
Now all my drinks and all my feelings are all fucking mixed
Always missing people that I shouldn't be missing
Sometimes you gotta burn some bridges just to create some distance
I know that I control my thoughts and I should stop reminiscing
But I learned from my dad that it's good to have feelings
When love and trust are gone
I guess this is moving on
Everyone I do right does me wrong
So every lonely night, I sing this song

[Chorus: Olivia O'Brien  with gnash]
I hate you, I love you
I hate that I love you
Don't want to, but I can't put
Nobody else above you
I hate you, I love you
I hate that I want you
You want her, you need her
And I'll never be her

[Bridge: Olivia O'Brien with gnash]
All alone, I watch you watch her
Like she's the only girl you've ever seen
You don't care, you never did
You don't give a damn about me
Yeah, all alone, I watch you watch her
She is the only thing you've ever seen
How is it you never notice
That you are slowly killing me?

[Chorus: Olivia O'Brien]
I hate you, I love you
I hate that I love you
Don't want to, but I can't put
Nobody else above you
I hate you, I love you
I hate that I want you
You want her, you need her
And I'll never be her"
37,I Know What You Did Last Summer,"('Shawn Mendes', 'Camila Cabello')","['Noel Zancanella', 'Ido Zmishlany']",392984,86,2016,"[Intro: Camila Cabello & Shawn Mendes]
Ah-ha, hey-hey
Ah-ha, ah-ha
Ah-ha, hey-hey
Ah-ha, ah-ha

[Verse 1: Camila Cabello]
He knows
Dirty secrets that I keep
Does he know it's killing me?
He knows, he knows
D-d-does he know
Another's hands have touched my skin?
I won't tell him where I've been
He knows, he knows, he knows

[Pre-Chorus: Shawn Mendes, Camila Cabello & Both]
It's tearing me apart
She's slipping away (I'm slipping away)
Am I just hanging on to all the words she used to say?
The pictures on her phone
She's not coming home (I'm not coming home)
Coming home, coming home

[Chorus: Shawn Mendes, Shawn Mendes & Camila Cabello]
I know what you did last summer (Ah-ha)
Just lied to me, ""There's no other"" (Hey-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ha)
Look me in the eyes, my lover (Hey-hey)
I know what you did last summer
Tell me where you've been

[Post-Chorus: Camila Cabello & Both & Shawn Mendes]
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Hey-hey)
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Ah-ha)
I didn't mean it, no (Ah-ha), I didn't mean it, mean it, no (Hey-hey)
Can't seem to let you go, can't seem to hold you close (Ah-ha)
(Ah-ha)

[Verse 2: Shawn Mendes]
I know
When she looks me in the eyes
They don't seem as bright
No more, no more
I know
That she loved me at one time
Would I promise her that night
Cross my heart and hope to die

[Pre-Chorus: Both & Camila Cabello & Shawn Mendes]
It's tearing me apart (It's tearing me apart)
She's slipping away (I'm slipping away)
Am I just hanging on to all the words she used to say?
The pictures on her phone (The pictures on my phone)
She's not coming home (I'm not coming home)
Oh, na, na, na, oh yeah

[Chorus: Both, Shawn Mendes, Camila Cabello]
I know what you did last summer (Ah-ha)
Just lied to me, ""There's no other"" (Hey-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ha)
Look me in the eyes, my lover (Hey-hey)
I know what you did last summer
Tell me where you've been

[Bridge: Both, Shawn Mendes, Camila Cabello]
I know, I know, I know, I know
I know, I know, I know
I know, I know, I know, I know
I know, I know, I know (No, no)
Can't seem to let you go, can't seem to keep you close
(Hold me close)
I can't seem to let you go, can't seem to keep you close
(You know I didn't mean it, though)
Tell me where you've been lately
Tell me where you've been lately
(Just hold me close)
Tell me where you've been lately
Tell me where you've been lately
(Don't, don't, don't, don't let me go)
Can't seem to keep you close, can't seem to let you go
(I didn't mean it, though)
I know you didn't mean it, though
I know you didn't mean it, though
(I don't wanna let you go)
Tell me you didn't mean it, though (No, no, no)
Tell me you didn't mean it, though
(Can't seem to let you go, seem to let you go)
I know you didn't mean it, though
I wanna know you mean it though (Hold me close)
I know you didn't mean it though (Just hold me close)
I know you didn't mean it though
I can't seem to let you go, can't seem to hold you close

[Chorus: Camila Cabello & Shawn Mendes]
I know what you did last summer (Ah-ha)
Just lied to me, ""There's no other"" (Hey-hey)
I know what you did last summer
Tell me where you've been
I know what you did last summer (Ah-ha)
Look me in the eyes, my lover (Hey-hey)
I know what you did last summer
Tell me where you've been

[Outro: Camila Cabello & Shawn Mendes, Camila Cabello]
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Hey-hey)
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Ah-ha), yeah
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Hey-hey)
I know, I know, I know, I know (Ah-ha)
I know, I know, I know (Ah-ha)
I know
(I know, I know, I know)"
38,I Took A Pill In Ibiza,"('Mike Posner',)","['Martin Terefe', 'Mike Posner']",1624628,15,2016,"[Verse 1]
I took a pill in Ibiza to show Avicii I was cool
And when I finally got sober, felt 10 years older
But fuck it, it was something to do
I'm living out in LA, I drive a sports car just to prove
I'm a real big baller 'cause I made a million dollars
And I spend it on girls and shoes

[Chorus]
But you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs

[Verse 2]
I'm just a singer who already blew his shot
I get along with old timers
'Cause my name's a reminder of a pop song people forgot
And I can't keep a girl, no
'Cause as soon as the sun comes up
I cut 'em all loose and work's my excuse
But the truth is I can't open up

[Chorus]
Now you don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs (Hey)

[Bridge]
I took a plane to my hometown
I brought my pride and my guitar
All my friends are all gone but there's manicured lawns
And the people still think I'm a star
I walked around downtown
I met some fans on Lafayette
They said tell us how to make it 'cause we're getting real impatient
So I looked 'em in the eye and said

[Chorus]
You don't wanna be high like me
Never really knowing why like me
You don't ever wanna step off that roller coaster
And be all alone
You don't wanna ride the bus like this
Never knowing who to trust like this
You don't wanna be stuck up on that stage singing
Stuck up on that stage singing
All I know are sad songs, sad songs
Darling, all I know are sad songs, sad songs"
