,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
25,Glamorous,"('Fergie', 'Ludacris')","['Ron Fair', 'will.i.am', 'Polow da Don']",129664,10,2007,"[Intro: Polow Da Don]
Are you ready? Are you ready?

[Refrain: Polow da Don]
If you ain't got no money, take yo' broke ass home, you say it!
""If you ain't got no money, take yo' broke ass home!""

[Pre-Chorus: Fergie]
G-L-A-M-O-R-O-U-S, yeah
G-L-A-M-O-R-O-U-S

[Chorus: Fergie]
We flying first class, up in the sky
Popping champagne
Living my life in the fast lane
I won't change by the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy

[Verse 1: Fergie]
Wear them gold and diamond rings
All them things don't mean a thing
Chaperones and limousines, shopping for expensive things
I be on the movie screens, magazines and bougie scenes
I'm not clean, I'm not pristine
I'm no queen, I'm no machine
I still go to Taco Bell, drive-thru, raw as hell
I don't care, I'm still real
No matter how many records I sell
After the show or after the Grammy's
I like to go cool out with the family
Sipping, reminiscing on days when I had a Mustang
And now I'm...

[Chorus: Fergie]
First class, up in the sky
Popping champagne
Living my life in the fast lane
I won't change by the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy

[Verse 2: Ludacris]
I'm talking champagne wishes, caviar dreams
You deserve nothing but all the finer things
Now this whole world has no clue what to do with us
I've got enough money in the bank for the two of us
Plus I gotta keep enough lettuce to support your shoe fetish
Lifestyles so rich and famous, Robin Leach will get jealous
Half a million for the stones
Taking trips from here to Rome
So if you ain't got no money, take yo' broke ass home

[Pre-Chorus: Fergie]
G-L-A-M-O-R-O-U-S, yeah
G-L-A-M-O-R-O-U-S

[Chorus: Fergie]
We flying first class, up in the sky
Popping champagne
Living my life in the fast lane
I won't change by the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy
The glamorous
The glamorous, glamorous
By the glamorous
Ooh, the flossy, flossy

[Bridge: Fergie]
I got problems up to here, I got people in my ear
Telling me these crazy things that I don't wanna know (Fuck y'all)
I got money in the bank and I'd really like to thank
All the fans I'd like to thank, thank you, really though
'Cause I remember yesterday, when I dreamt about them days
When I'd rock on MTV, that'd be really dope
Damn, it's been a long road and the industry is cold
I'm glad my daddy told me so, he let his daughter know

[Outro: Fergie & (Polow Da Don)]
(If you ain't got no money, take yo' broke ass home, you say it!)
My daddy told me so
(""If you ain't got no money, take yo' broke ass home!"")
He let his daughter know
(He said, if you ain't got no money, take yo' broke ass home, you say it!)
My daddy told me so
(""If you ain't got no money, take yo' broke ass home!"")
He let his daughter know"
26,Go Getta,"('Young Jeezy', 'R. Kelly')",[],0,80,2007,
27,Here,"('Hellogoodbye',)",[],12439,81,2007,"[Verse 1]
I like where we are
When we drive, in your car
I like where we are, here

[Pre-Chorus]
'Cause our lips can touch
And our cheeks can brush
Our lips can touch, here

[Chorus]
Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

[Verse 2]
I like where you sleep
When you sleep, next to me
I like where you sleep, here

[Pre-Chorus]
Our lips can touch
And our cheeks can brush
'Cause our lips can touch, here

[Chorus]
Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

[Bridge]
Our lips can touch
Our lips can touch, here

[Chorus]
Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite terribly""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

[Chorus]
Well, you are the one, the one that lies close to me
Whispers ""Hello, I've missed you quite, I've missed you quite""
I fell in love, in love with you suddenly
Now there's no place else I could be but here in your arms

[Outro]
Here in your arms
But here in your arms"
28,Hey There Delilah,"(""Plain White T's"",)",[],0,7,2007,
29,Home,"('Daughtry',)",['Howard Benson'],28109,25,2007,"[Verse 1]
I'm staring out into the night
Trying to hide the pain
I'm going to the place where love
And feeling good don't ever cost a thing
And the pain you feel's a different kind of pain

[Chorus]
Well, I'm going home
To the place where I belong
And where your love has always been enough for me
I'm not running from
No, I think you've got me all wrong
I don't regret this life I chose for me
But these places and these faces are getting old
So, I'm going home
Well, I'm going home

[Verse 2]
The miles are getting longer, it seems
The closer I get to you
I've not always been the best man or friend for you
But your love remains true
And I don't know why
You always seem to give me another try

[Chorus]
So, I'm going home
To the place where I belong
And where your love has always been enough for me
I'm not running from
No, I think you've got me all wrong
I don't regret this life I chose for me
But these places and these faces are getting old

[Bridge]
Be careful what you wish for
'Cause you just might get it all
You just might get it all
And then some you don't want
Be careful what you wish for
'Cause you just might get it all
You just might get it all, yeah

[Chorus]
I'm going home
To the place where I belong
And where your love has always been enough for me
I'm not running from
No, I think you got me all wrong
I don't regret this life I chose for me
But these places and these faces are getting old
I said, these places and these faces are getting old
So, I'm going home
Well, I'm going home"
30,How To Save A Life,"('The Fray',)","['Aaron Johnson', 'Mike Flynn']",700289,24,2007,"[Verse 1]
Step one, you say we need to talk
He walks, you say ""sit down; it's just a talk""
He smiles politely back at you
You stare politely right on through
Some sort of window to your right
As he goes left and you stay right
Between the lines of fear and blame
You begin to wonder why you came

[Chorus]
Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

[Verse 2]
Let him know that you know best
'Cause after all, you do know best
Try to slip past his defense
Without granting innocence
Lay down a list of what is wrong
The things you've told him all along
And pray to God He hears you
And pray to God He hears you, and

[Chorus]
Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

[Verse 3]
As he begins to raise his voice
You lower yours and grant him one last choice
Drive until you lose the road
Or break with the ones you've followed
He will do one of two things
He will admit to everything
Or he'll say he's just not the same
And you'll begin to wonder why you came

[Chorus]
Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

[Refrain]
How to save a life
How to save a life

[Chorus]
Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

Where did I go wrong? I lost a friend
Somewhere along in the bitterness
And I would have stayed up with you all night
Had I known how to save a life

[Outro]
How to save a life
How to save a life"
31,I Tried,"('Bone Thugs-N-Harmony', 'Akon')",['Akon'],95450,58,2007,"[Intro: Wish Bone]
Bone Thugs, Akon, yeah
You know, don't nothin' come easy
You gotta try real real hard
I've tried hard
But I guess I gotta try harder

[Hook: Akon]
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault ‘cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

[Verse 1: Krayzie Bone]
First let me explain that I'm just a black man
And I come from the dark side
So I'm havin' a hard time stayin' on track, man
My mind be racin' and I don't even know what I'm chasin' yet
Been in and out of relationships
So I'm startin' to see that it's me where the complications at
But I'm layin' back, prayin' that
You give that peace of mind to me
I thought I was right but really I'm wrong
Then again I was too blind to see
I was in the fast lane chasin' my dreams
And then it seem when the fame and cash came
They just got me goin' crazy-y-y, lately
I've been so faded tryin' to erase it
But I just can't ‘cause the drama just grows greater
And I've been in so many collisions by puttin' shit off 'til later

[Hook: Akon]
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault ‘cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

[Verse 2: Layzie Bone]
It's like I'm takin' five steps forward and ten steps back
Tryin' to get ahead of the game but I can't seem to get it on track
And I keep runnin' away the ones that say they love me the most
How could I create the distance when it's supposed to be close?
And uh, I just don't know but I be out here fightin' demons
And it's like a curse that I can't shake this part of Cleveland
And Lord, would you help me?
And stop this pain I keep inflictin' on my family?
Hustlin' and gamblin', trickin' and scramblin'
And losin' sight of what I'm supposed to be handlin'
It's hard to manage ‘cause everyday's a challenge
And man, I'm slippin', can't lose my balance, I'm tryin' not to panic

[Hook: Akon]
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault ‘cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough

[Verse 3: Wish Bone]
I see that things won't change
I'm stuck in the game
As soon as I get out it keeps pullin' me back, mane
Got me doin' dirty dirt
So used to this hustlin' money
That I don't understand no 9-to-5 work
Studied on the streets, hustlas know what I mean
Hustlas ballin' before us
I'm tryin' to make it to that major league
So we will never leave until the sun came up
Gotta get it—no, nope, not leavin' no budge
Today games they play
Gotta go hard to get what you put in
If you fall off then it's all on you
Gotta watch what you sign to
Try so hard but I won't pull through

[Hook: Akon]
I tried so hard
Can't seem to get away from misery
Man, I tried so hard
Will always be a victim of these streets
It ain't my fault ‘cause I
Try to get away but trouble follows me
And still I try so hard
Hopin' one day you'll come and rescue me
But until then I'll be posted up
Right here: rain, sleet, hail, snow
But until then I'll be posted up
Right here with my heat, gettin' dough"
32,I Wanna Love You,"('Akon', 'Snoop Dogg')",['Akon'],120756,8,2007,"[Intro: Akon]
Konvict
Konvict, Music, and you know we Upfront

[Hook: Akon]
I see you windin’ and grindin’ up on the floor
I know you see me lookin' at you and you already know
I wanna love you... you already know
I wanna love you... you already know, girl

[Snoop Dogg]
Money in the air as mo’ fell
Grab you by your coattail, take you to the motel
Ho sale; don’t tell, won't tell
Baby say “I don’t talk, Dogg unless you told on me” - oh well
Take a picture with me, what the flick gon’ do
Baby stick to me and I’ma stick on you
If you pick me then I’ma pick on you
D-O double G and I’m here to put this dick on you
I'm stuck on pussy and your’s is right
Rip ridin’ the poles and them doors is tight
And I’ma get me a shot ‘fo the end of the night
Cause pussy is pussy and baby you’re pussy for life

[Hook]
I see you windin’ and grindin’ up on the floor
I know you see me lookin' at you and you already know
I wanna love you... you already know
I wanna love you... you already know, girl

[Akon]
Shorty, I can see you ain’t lonely
Handful of niggease and they all got cheese
See you lookin’ at me now what its gon’ be
Just another tease far as I can see
Tryna get you up out this club
If it means spendin' a couple dubs
Throwin’ bout 30 stacks in the back make it rain like that
'Cause I'm far from a scrub
And you know my pedigree
Ex-deala use to move amphetamines
Girl I spend money like it don’t mean nothing and besides I got a thing for you

[Hook]
I see you windin’ and grindin’ up on the floor
I know you see me lookin' at you and you already know
I wanna love you... you already know
I wanna love you... you already know, girl

[Snoop Dogg]
Mobbin' through the club and I’m low pressin’
I’m sittin’ in the back in the smoker’s section (just smokin’)
Birds eye, I got a clear view
You can’t see me, but I can see you (baby I see you)
Hmm, it’s cool, we jet, the mood is set, your pussy is wet
You’re rubbin’ your back and touchin’ your neck
Your body is movin', you humpin' and jumpin'
Your titties is bouncin', you smilin' and grinnin' and lookin’ at me

[Akon]
Girl and while your lookin' at me I’m ready to hit the caddy
Right up on the patio move the patty to the caddy
Baby you got a phatty, the type I like to marry
Wantin’ to just give you everything and that’s kinda scary
Cause I'm loving the way you shake your ass
Bouncin', got me tippin' my glass
Normally don’t get caught up too fast
But I got a thing for you

[Hook]
I see you windin’ and grindin’ up on the floor
I know you see me lookin' at you and you already know
I wanna love you... you already know
I wanna love you... you already know
I see you windin’ and grindin’ up on the floor
I know you see me lookin' at you and you already know
I wanna love you... you already know
I wanna love you... you already know, girl, girl"
33,I'm A Flirt,"('R. Kelly Or Bow Wow (Featuring T.I.', 'T-Pain)')",[],0,49,2007,
34,Ice Box,"('Omarion',)","['Timbaland', 'King Logan', 'Johnkenum Spivery']",59668,45,2007,"[Verse 1: Omarion]
Fussin' and fightin', we back at it again (Again)
I know that it's my fault you don't understand (No)
I got memories (Uh), this is crazy (Uh)
You ain't nothing like the girl I used to know
Good with ma, good with pa, cool with all my niggas (My niggas)
I should try, truth is I wanna let you in, but (No)
Damn these memories (Uh), and it's crazy (Uh)
You ain't nothing like the girl I used to know (Ooh)

[Pre-Chorus: Omarion]
Girl, I really wanna work this out 'cause I'm tired of fighting (Tired of fighting)
And I really hope you still want me the way I want you (You, you)
I said I really wanna work this out, damn, girl, I'm trying (I'm trying, yeah)
It's no excuse, no excuse (But I got this)

[Chorus: Omarion & Timbaland]
I got this icebox where my heart used to be (But I got this)
Got this icebox where my heart used to be (Said I got it)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold (But I got this)
I got this icebox where my heart used to be (Said I got this)
Got this icebox where my heart used to be (No)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold

[Verse 2: Omarion]
Why can't I get it right? Just can't let it go (Go)
I opened up, she let me down, I won't feel that no more (No)
I got memories (Uh), this is crazy (Uh)
She ain't nothing like the girl I used to know
I don't mean to take it out on you, baby, but I can't help it
'Cause my heart is in the same ol' condition that baby left it (And I)
I apologize (For makin' you cry)
Look me in my eyes and promise you won't do me the same, yeah, yeah

[Pre-Chorus: Omarion]
Girl, I really wanna work this out, 'cause I'm tired of fighting (Fighting)
And I really hope you still want me the way I want you (Baby, I want you)
I said I really wanna work this out, damn, girl, I'm trying (Oh, no, no)
It's no excuse, no excuse

[Chorus: Omarion, Timbaland & Both]
I got this icebox where my heart used to be (Said I got this)
Got this icebox where my heart used to be (Said I got it)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold
I got this icebox where my heart used to be (Said I got this icebox)
Got this icebox where my heart used to be (Ayy, yeah)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold

[Bridge: Timbaland & Omarion]
I don't wanna be stuck off in this cold, cold world
Don't wanna mess this up, better keep your eye on me, girl
Don't wanna mess this up, better keep your eye on me, girl
Don't wanna mess this up, better keep your eye on me, girl
I don't wanna be stuck off in this cold, cold world ('Cause I don't wanna be)
Don't wanna mess this up, better keep your eye on me, girl (Ooh, ooh-ooh)
Don't wanna mess this up, better keep your eye on me, girl (Keep your eye on me)
Don't wanna mess this up, better keep your eye on me, girl (Girl, oh)

[Pre-Chorus: Omarion]
Girl, I really wanna work this out, 'cause I'm tired of fighting (Yeah)
And I really hope you still want me the way I want you (Woo)
I said I really wanna work this out, damn, girl, I'm trying (Yeah)
It's no excuse, no excuse

[Chorus: Omarion & Timbaland]
I said I got this icebox where my heart used to be
Got this icebox where my heart used to be (No)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold (Yeah)
Now I got this icebox where my heart used to be (Ooh)
I got this icebox where my heart used to be (Oh)
I'm so cold, I'm so cold, I'm so cold, I'm so cold (No)
I'm so cold, I'm so cold, I'm so cold

[Outro: Omarion]
Girl, I really wanna work this out 'cause I'm tired of fighting (Fighting)
Omarion, bitch"
35,If Everyone Cared,"('Nickelback',)",['Joey Moi'],15576,50,2007,"[Verse 1]
From underneath the trees
We watch the sky
Confusing stars for satellites
I never dreamed that you'd be mine
But here we are, we're here tonight

[Pre-Chorus]
Singing, Amen, I
I'm alive (I'm alive)
Singing Amen, I
I'm alive

[Chorus]
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died

[Post-Chorus]
And I'm singing
Amen, I, Amen, I
I'm alive
Amen, I, Amen, I, Amen, I
I'm alive

[Verse 2]
And in the air, the fireflies
Our only light in paradise
We'll show the world they were wrong
And teach them all to sing along

[Pre-Chorus]
Singing Amen, I
I'm alive (I'm alive)
Singing Amen, I
I'm alive

[Chorus]
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
When nobody died

[Bridge]
And as we lie beneath the stars
We realize how small we are
If they could love like you and me
Imagine what the world could be

[Chorus]
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died
If everyone cared and nobody cried
If everyone loved and nobody lied
If everyone shared and swallowed their pride
Then we'd see the day when nobody died

[Outro]
We'd see the day, we'd see the day
When nobody died
We'd see the day, we'd see the day
When nobody died
We'd see the day when nobody died"
36,Irreplaceable,"('Beyonce',)","['Espionage', 'Beyoncé', 'Ne-Yo', 'StarGate']",308845,1,2007,"[Intro]
To the left, to the left
To the left, to the left (Mmm)

[Verse 1]
To the left, to the left
Everything you own in the box to the left
In the closet, that's my stuff
Yes, if I bought it, please don't touch (Don't touch)
And keep talking that mess that's fine
But could you walk and talk at the same time
And, it's my name that's on that jag
So remove your bags, let me call you a cab

[Pre-Chorus]
Standing in the front yard
Tellin' me, how I'm such a fool
Talkin' 'bout, how I'll never ever find a man like you
You got me twisted

[Chorus]
You must not know about me, you must not know about me
I could have another you in a minute
Matter of fact, he'll be here in a minute, baby
You must not know about me, you must not know about me
I can have another you by tomorrow
So don't you ever for a second get to thinking
You're irreplaceable

[Verse 2]
So go ahead and get gone
Call up that chick and see if she's home
Oops, I bet you thought, that I didn't know
What did you think I was putting you out for?
'Cause you was untrue
Rollin' her around in the car that I bought you
Baby, drop them keys
Hurry up before your taxi leaves

[Pre-Chorus]
Standing in the front yard
Tellin' me, how I'm such a fool
Talkin' 'bout, how I'll never ever find a man like you
You got me twisted

[Chorus]
You must not know about me, you must not know about me
I could have another you in a minute
Matter of fact, he'll be here in a minute, baby
You must not know about me, you must not know about me
I will have another you by tomorrow
So don't you ever for a second get to thinking
You're irreplaceable (Irreplaceable)

[Bridge]
So since I'm not your everything (Irreplaceable)
How about I'll be nothing (Nothing)
Nothing at all to you (Nothing)
Baby, I won't shed a tear for you (I won't shed a tear)
I won't lose a wink of sleep
'Cause the truth of the matter is
Replacing you was so easy

[Interlude]
To the left, to the left
To the left, to the left (Mmm)
To the left, to the left
Everything you own in the box to the left
To the left, to the left
Don't you ever for a second get to thinking
You're irreplaceable

[Chorus]
You must not know about me, you must not know about me
I could have another you in a minute
Matter of fact, he'll be here in a minute, baby
You must not know about me, you must not know about me
I can have another you by tomorrow
So don't you ever for a second get to thinking (Baby)
You must not know about me, you must not know about me
I could have another you in a minute
Matter of fact, he'll be here in a minute
You can pack all your bags (You must not know about me)
We're finished (You must not know about me)
'Cause you made your bed
Now lay in it
I can have another you by tomorrow
Don't you ever for a second get to thinking
You're irreplaceable"
37,It Ends Tonight,"('The All-American Rejects',)",['Howard Benson'],42170,55,2007,"[Verse 1]
Your subtleties, they strangle me
I can't explain myself at all
And all the wants and all the needs
All I don't want to need at all

[Pre-Chorus]
The walls start breathing, my mind's unweaving
Maybe it's best you leave me alone
A weight is lifted on this evening
I give the final blow

[Chorus]
When darkness turns to light
It ends tonight, it ends tonight

[Verse 2]
A falling star, at least I fall alone
I can't explain what you can explain
You're finding things that you didn't know
I look at you with such disdain

[Pre-Chorus]
The walls start breathing, my mind's unweaving
Maybe it's best you leave me alone
A weight is lifted on this evening
I give the final blow

[Chorus]
When darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight, it ends tonight

[Bridge]
Now I'm on my own side
It's better than being on your side
It's my fault when you're blind
It's better that I see it through your eyes
All these thoughts locked inside
Now you're the first to know

[Chorus]
When darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight
It ends, when darkness turns to light
It ends tonight, it ends tonight
Just a little insight won't make this right
It's too late to fight, it ends tonight
It ends tonight

[Outro]
Tonight, inside
When darkness turns to light
It ends tonight"
38,It's Not Over,"('Daughtry',)",['Howard Benson'],16350,17,2007,"[Verse 1]
I was blown away
What could I say?
It all seemed to make sense
You've taken away everything
And I can't deal with that
I try to see the good in life
But good things in life are hard to find
We'll blow it away, blow it away

[Pre-Chorus]
Can we make this something good?
Well, I'll try to do it right this time around

[Chorus]
Let's start over
Try to do it right this time around
It's not over
'Cause a part of me is dead and in the ground
This love is killing me, but you're the only one
It's not over

[Verse 2]
I've taken all I could take
And I cannot wait
We're wasting too much time
Being strong, holding on
Can't let it bring us down
My life with you means everything
So I won't give up that easily
I'll blow it away, blow it away

[Pre-Chorus]
Can we make this something good?
'Cause it's all misunderstood
Well, I'll try to do it right this time around

[Chorus]
Let's start over
Try to do it right this time around
It's not over
'Cause a part of me is dead and in the ground
This love is killing me, but you're the only one
It's not over

[Bridge]
We can't let this get away
Let it out, let it out
Don't get caught up in yourself
Let it out

[Chorus]
Let's start over
Try to do it right this time around
It's not over
'Cause a part of me is dead and in the ground
This love is killing me, but you're the only one
It's not over

[Outro]
Let's start over
It's not over, yeah
This love is killing me, but you're the only one
It's not over"
39,Keep Holding On,"('Avril Lavigne',)","['Matt Beckley', 'Dr. Luke']",25418,64,2007,"[Verse 1]
You're not alone, together we stand
I'll be by your side, you know I'll take your hand
When it gets cold and it feels like the end
There's no place to go, you know I won't give in
No, I won't give in

[Chorus]
Keep holding on
'Cause you know we'll make it through, we'll make it through
Just stay strong
'Cause you know I'm here for you, I'm here for you
There's nothing you could say (Nothing you could say)
Nothing you could do (Nothing you could do)
There's no other way when it comes to the truth
So keep holding on
'Cause you know we'll make it through, we'll make it through

[Verse 2]
So far away, I wish you were here
Before it's too late, this could all disappear
Before the doors close and it comes to an end
With you by my side, I will fight and defend
I'll fight and defend
Yeah, yeah

[Chorus]
Keep holding on
'Cause you know we'll make it through, we'll make it through
Just stay strong
'Cause you know I'm here for you, I'm here for you
There's nothing you could say (Nothing you could say)
Nothing you could do (Nothing you could do)
There's no other way when it comes to the truth
So keep holding on
'Cause you know we'll make it through, we'll make it through

[Bridge]
Hear me when I say, when I say I believe
Nothing's gonna change, nothing's gonna change destiny
Whatever's meant to be will work out perfectly
Yeah, yeah, yeah, yeah

[Post-Bridge]
La, da-da-da
La, da-da-da
La, da-da-da-da-da-da-da-da

[Chorus]
Keep holding on
'Cause you know we'll make it through, we'll make it through
Just stay strong
'Cause you know I'm here for you, I'm here for you
There's nothing you could say (Nothing you could say)
Nothing you could do (Nothing you could do)
There's no other way when it comes to the truth
So keep holding on
'Cause you know we'll make it through, we'll make it through
Keep holding on
Keep holding on

[Outro]
There's nothing you could say (Nothing you could say)
Nothing you could do (Nothing you could do)
There's no other way when it comes to the truth
So keep (Keep) holding on
'Cause you know we'll make it through, we'll make it through"
40,Kiss Kiss,"('Chris Brown', 'T-Pain')",['T-Pain'],162235,93,2007,"[Intro: T-Pain & Caller]
Yo, this is Nappy Boy Radio live
With your boy T-Pain, we love rap music
Listen, uh, we got a caller on line one
Caller, what's your problem?
Hello, I'm on the radio with T-Pain!
How's it going? Yeah
It ain't going good, my girl ain't doing her things she used to do, at all
I got just what you need, brand new Chris Brown, T-Pain (Okay)
You heard it here first, Nappy Boy Radio, we, love, you
What them boys gon' do for me? Aw

[Chorus: T-Pain & Chris Brown]
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss
In her mind she fantasize 'bout getting with me
They hating on me, hating on me
They wanna diss diss, diss this
Because she mine and so fine, thick as can be
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss
In her mind she fantasize 'bout getting with me
They hating on me, hating on me
They wanna diss this, diss this
Because she mine and so fine, thick as can be

[Verse 1: Chris Brown & T-Pain]
I'm a country boy from Tappahannock (Ah-woo)
V.A. is where I reside, so shawty understand it (Ah-woo)
And I know I just turned 18 and I get a little mannish (Ah-woo)
And you see this bandana hanging
That means I'm like a bandit, like, like a bandit, bandit (Ah, woo!)

[Pre-Chorus: Chris Brown & T-Pain]
I got paper, girl (Woo!)
The Lamborghini (Woo!)
With the spider seats (Woo!)
You never seen it (Ah, woo!)
So get it, shawty
We parking lot pimping in my donk
And I know what you want

[Chorus: T-Pain & Chris Brown]
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss
In her mind she fantasize 'bout getting with me
They hating on me, hating on me
They wanna diss diss, diss this
Because she mine and so fine, thick as can be
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss
In her mind she fantasize 'bout getting with me
They hating on me, hating on me
They wanna diss this, diss this
Because she mine and so fine, woah, thick as can be

[Verse 2: Chris Brown & T-Pain]
I'm the epitome of this demonstration, I got the remedy
You feeling me, so why is you hating on my anatomy?
It's bird-like, yeah, you heard right
Girl, I'm the king, so that means I'm fly (Ah, woo!)

[Pre-Chorus: Chris Brown & T-Pain]
If you with it, girl (Woo!)
Get it popping (Woo!)
Roll with me (Woo!)
Ain't no stopping (Ah, woo!)
So get it, shawty
We parking lot pimping in my donk
And I know what you want

[Chorus: T-Pain, Chris Brown & Both]
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss (Hey)
In her mind she fantasize 'bout (Hey), getting with me
They hating on me, hating on me (Yeah)
They wanna diss diss, diss this
Because she mine and so fine, thick as can be (Thick as can be, yeah)
Hey, she want that lovey-dovey, lovey-dovey
That kiss kiss, kiss kiss
In her mind she fantasize 'bout getting with me, yeah
They hating on me, hating on me
They wanna diss this, diss this (Hey)
Because she mine and so fine, (Hey), thick as can be

[Verse 3: T-Pain]
Ayy, ayy, ayy, ayy
Shawty, let me holla at you, you so hot, hot, hot, hot
You think I'd be hollerin' if you not, not, not, not?
I'm king of the town, you can take a look around
Teddy Penderazdown is in the spot, spot, spot, spot
Yeah, I got money on me
Yeah, baby girl, no problem
Yeah, you rollin', shawty?
Yeah, let's hit McDonald's (Ha!)
It's TP, and CB
I'm a Nappy Boy, ah-ow-ah-ah-ah-oh-ooh-wee

[Chorus: T-Pain & Chris Brown]
Hey, she want that lovey-dovey, lovey-dovey (Oh-oh)
That kiss kiss, kiss kiss
In her mind she fantasize 'bout (Oh, woah), getting with me (Woah)
They hating on me, hating on me
They wanna diss diss, diss this
Because she mine and so fine, so fine, thick as can be
Hey, she want that lovey-dovey, lovey-dovey (Girl)
That kiss kiss, kiss kiss (Yeah)
In her mind she fantasize 'bout getting with me, getting with me, shawty
They hating on me, hating on me
They wanna diss this, diss this
T-Pain, Chris Brown
Because she mine and so fine, thick as can be

[Outro: Chris Brown & T-Pain]
Yeah, yeah
We are live back on Nappy Boy Radio (Oh, oh)
This is your boy DJ Pain (Yeah)
I gotta get outta here, man, I just wanna leave with
Told y'all I was gon' do it like this, ha
If you ain't got it by now (Yeah), then you just ain't getting it, yeah
Let's go, Nappy Boy (Ayy) and Pretty Boy (Ayy)
Nappy Boy (Ayy) and Pretty Boy (Ayy)
Boy, I say, Nappy Boy and Pretty Boy
Hit us up, man, (850) 321-8692
Nappy, Nappy, Nappy and Pretty Boy
(804) 698-5430, yeah"
