,Song Title,Artists,Producers,Genius ViewCount,Song Rank,Year,Lyrics
22,Despacito,"('Luis Fonsi', 'Daddy Yankee', 'Justin Bieber')","['Andrés Torres', 'Mauricio Rengifo']",3428822,2,2017,"[Letra de ""Despacito"" ft. Daddy Yankee]

[Intro: Luis Fonsi & Daddy Yankee]
Ay, ¡Fonsi! ¡D.Y.!
Ohhh, oh, no, oh, no, oh
¡Hey, yeah!
Dididiri Daddy, go!

[Intro: Luis Fonsi & Daddy Yankee]
Sí, sabes que ya llevo un rato mirándote
Tengo que bailar contigo hoy
(¡D.Y.!) Vi que tu mirada ya estaba llamándome
Muéstrame el camino que yo voy

[Verso 1: Luis Fonsi & Daddy Yankee]
¡Oh!
Tú, tú eres el imán y yo soy el metal
Me voy acercando y voy armando el plan
Sólo con pensarlo se acelera el pulso (¡Oh, yeah!)
Ya, ya me está gustando más de lo normal
Todos mis sentidos van pidiendo más
Esto hay que tomarlo sin ningún apuro

[Estribillo: Luis Fonsi & Daddy Yankee]
Despacito
Quiero respirar tu cuello despacito
Deja que te diga cosas al oído
Para que te acuerdes si no estás conmigo
Despacito
Quiero desnudarte a besos despacito
Firmar las paredes de tu laberinto
Y hacer de tu cuerpo todo un manuscrito
(Sube, sube, sube, sube, sube)

[Post-Estribillo: Luis Fonsi & Daddy Yankee]
Quiero ver bailar tu pelo, quiero ser tu ritmo (Woah, woah)
Que le enseñes a mi boca (Woah, woah)
Tus lugares favoritos (Favorito, favorito, baby)
Déjame sobrepasar tus zonas de peligro (Woah, woah)
Hasta provocar tus gritos (Woah, woah)
Y que olvides tu apellido

[Verso 2: Daddy Yankee]
Si te pido un beso, ven, dámelo, yo sé que estás pensándolo
Llevo tiempo intentándolo, mami, esto es dando y dándolo
Sabes que tu corazón conmigo te hace bang-bang
Sabes que esa beba está buscando de mi bang-bang
Ven, prueba de mi boca para ver cómo te sabe
Quiero, quiero, quiero ver cuánto amor a ti te cabe
Yo no tengo prisa, yo me quiero dar el viaje
Empezamos lento, después salvaje

[Pre-Estribillo: Daddy Yankee]
Pasito a pasito, suave suavecito
Nos vamos pegando, poquito a poquito
Cuando tú me besas con esa destreza
Veo que eres malicia con delicadeza
Pasito a pasito, suave suavecito
Nos vamos pegando, poquito a poquito
Y es que esa belleza es un rompecabezas
Pero pa' montarlo aquí tengo la pieza
¡Oye!

[Estribillo: Luis Fonsi & Daddy Yankee]
Despacito
Quiero respirar tu cuello despacito
Deja que te diga cosas al oído
Para que te acuerdes si no estás conmigo
Despacito
Quiero desnudarte a besos despacito
Firmar las paredes de tu laberinto
Y hacer de tu cuerpo todo un manuscrito
(Sube, sube, sube, sube, sube)

[Post-Estribillo: Luis Fonsi & Daddy Yankee]
Quiero ver bailar tu pelo, quiero ser tu ritmo (Woah, woah)
Que le enseñes a mi boca (Woah, woah)
Tus lugares favoritos (Favorito, favorito, baby)
Déjame sobrepasar tus zonas de peligro (Woah, woah)
Hasta provocar tus gritos (Woah, woah)
Y que olvides tu apellido

[Verso 3: Luis Fonsi]
Despacito
Vamo' a hacerlo en una playa en Puerto Rico
Hasta que las olas griten ""¡Ay, Bendito!""
Para que mi sello se quede contigo
¡Báilalo!

[Outro: Daddy Yankee & Luis Fonsi]
Pasito a pasito, suave suavecito
Nos vamos pegando, poquito a poquito
Que le enseñes a mi boca
Tus lugares favoritos
(Favorito, favorito, baby)
Pasito a pasito, suave suavecito
Nos vamos pegando, poquito a poquito
Hasta provocar tus gritos (Fonsi)
Y que olvides tu apellido (D.Y.)
Despacito"
23,Do Re Mi,"('blackbear',)","['FRND', 'blackbear']",1178444,98,2017,"[Intro]
Do, re, mi, fa, so
Yeah, yeah, yeah, oh
Do, re, mi, fa, so
Yeah, yeah, yeah

[Verse 1]
Yeah, if I could go back to that day we met
I probably would just stay in bed
You run your mouth all over town
And this one goes out to the sound
Of breaking glass on my Range Rover
Pay me back or bitch, it's over
All the presents I would send
Fuck my friends behind my shoulder
Next time I'ma stay asleep
I pray the Lord my soul to keep, oh

[Pre-Chorus]
And you got me thinking lately
Bitch, you crazy
And nothing's ever good enough
I wrote a little song for ya
It go like

[Chorus]
Do, re, mi, fa, so fuckin' done with you, girl
So fuckin' done with all the games you play
I ain't no Tic-tac-toe
Send the X and O's on another note
I'm do, re, mi, fa, so fuckin' done with you, baby
So send the X and O's on another note, I'm ghost
(Ghost, ghost, ghost)
(Yeah, yeah, yeah, oh)

[Verse 2]
If I could go back to the day we met
I probably would've stayed in bed
You wake up every day
And make me feel like I'm incompetent
Designer shoes and Xanax tabs
Compliments your make-up bag
You never had to buy yourself a drink
'Cause everybody want to tap that ass sometime

[Pre-Chorus]
And you got me thinking lately
Bitch, you crazy
And nothing's ever good enough
I wrote a little song for ya
It go like

[Chorus]
Do, re, mi, fa, so fuckin' done with you, girl
So fuckin' done with all the games you play
I ain't no Tic-tac-toe
Send the X and O's on another note
I'm do, re, mi, fa, so fuckin' done with you, baby
So send the X and O's on another note, I'm ghost
(Ghost, ghost, ghost)
(Yeah, yeah, yeah, oh)

[Bridge]
(And you got me thinking lately, yeah)
(Bitch, you crazy)
(And nothing's ever good enough)
I wrote a little song for you, it go like

[Chorus]
Do, re, mi, fa, so fuckin' done with you, girl
So fuckin' done with all the games you play
I ain't no Tic-tac-toe
Send the X and O's on another note
I'm do, re, mi, fa, so fuckin' done with you, baby
So send the X and O's on another note, I'm ghost
(Ghost, ghost, ghost)
(Yeah, yeah, yeah)

[Outro]
(So send the X and O's on another note, I'm ghost)
Do, re, mi, fa, so
(Yeah, yeah, yeah)
So send the X and O's on another note, I'm ghost
(Ghost, ghost, ghost)"
24,Don't Wanna Know,"('Maroon 5', 'Kendrick Lamar')","['Louie Lastic', 'The Arcade', 'benny blanco']",1041666,38,2017,"[Intro]
Oh, hey
Oh, oh hey
Oh, oh, oh hey
Uh oh, uh oh

[Chorus: Adam Levine]
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, no
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh
I don't wanna know

[Verse 1: Adam Levine]
Wasted (Wasted)
And the more I drink, the more I think about you
Oh no, no, I can't take it
Baby, every place I go reminds me of you

[Pre-Chorus: Adam Levine]
Do you think of me? Of what we used to be?
Is it better now that I'm not around?
My friends are actin' strange, they don't bring up your name
Are you happy now?
Are you happy now?

[Chorus: Adam Levine]
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, no
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh
I don't wanna know

[Verse 2: Adam Levine]
And every time I go out, yeah
I hear it from this one, I hear it from that one
That you got someone new
Yeah, I see but don't believe it
Even in my head, you're still in my bed
Maybe I'm just a fool

[Pre-Chorus: Adam Levine]
Do you think of me? Of what we used to be? (What we used to be)
Is it better now that I'm not around? (That I'm not around)
My friends are actin' strange, they don't bring up your name
Are you happy now?
Are you happy now?

[Chorus: Adam Levine]
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, no
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh
I don't wanna know
(Oh hey)

[Verse 3: Kendrick Lamar]
No more “please stop”
No more hashtag boo'd up screenshots
No more tryin' make me jealous on your birthday
You know just how I made you better on your birthday, oh
Do he do you like this, do he woo you like this?
Do he lay it down for you, touch your poona like this?
Matter fact, never mind, we'll let the past be
May be his right now, but your body's still me, whoa

[Chorus: Adam Levine]
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, no
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh (The way I used to love you)
I don't wanna know, know, know, know
Who's taking you home, home, home, home
And loving you so, so, so, so
The way I used to love you, oh
I don't wanna know

[Outro]
Oh hey
Oh, oh hey
Oh, oh, oh hey
Uh oh, uh oh"
25,Down,"('Marian Hill',)",['Jeremy Lloyd'],319487,90,2017,"[Verse 1]
Didn't even really wanna go
But if you get me out, you get a show
There's so many bodies on the floor
So baby we should go and add some more
Are you down, d-d-down, d-d-down, d-d-down, down, down?
Down, d-d-down, d-d-down, d-d-down, down, down?
Everywhere I look are peoples' hands
Thrown up in the air to help them dance
Come on, baby, catch me if you can
I know you don't have any other plans
Are you down, d-d-down, d-d-down, d-d-down, down, down?
Down, d-d-down, d-d-down, d-d-down, down, down?

[Chorus]
Are you... down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Are you down, are you down, are you d-d-down?
Down, down, d-d-down, down, d-down, down?
Are you down, are you down, are you d-d-d-d-down, are you Down, are you down, are you d-d-down, are you?
Down, down, d-d-down, down, d-down, down?
Down, down, down, d-d-d-down?

[Verse 2]
You know we could put them all to shame
Now isn't the time to play it safe
Isn't this the reason why you came?
So, baby, don't you let it go to waste
Are you down, d-d-down, d-d-down, d-d-down, down, down?
Down, d-d-down, d-d-down, d-d-down, down, down?
Every single thing is feeling right
Started as a quiet Friday night
I don't really think that we should fight this
What if we don't stop until it's light?
Are you down, d-d-down, d-d-down, d-d-down, down, down?
Are you down, d-d-down, d-d-down, d-d-down, down, down?

[Chorus]
Are you... down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Are you down, are you down, are you d-d-d-d-down, are you Down, are you down, are you d-d-down, are you?
Down, down, d-d-down, down, d-down, down?
Down, down, down, d-d-d-down?

[Bridge]
Are you, are you, are you d-d-down, down?
Are you, are you... down...are you?

[Chorus]
Down, down, d-d-down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Down, down, d-d-down, down, d-down, down?
Are you down, are you down, are you d-d-d-d-down, are you Down, are you down, are you d-d-down, are you?
Down, down, d-d-down, down, d-down, down?
Down, down, down, d-d-d-down?
Are you down, are you down, are you d-d-d-d-down, are you Down, are you down, are you d-d-down, are you?
Down, down, d-d-down, down, d-down, down?"
26,Drowning,"('A Boogie Wit da Hoodie', 'Kodak Black')","['Ray “Quasi” Nelson', 'Jahaan Sweet']",1938463,81,2017,"[Intro: A Boogie Wit Da Hoodie]
I'm drownin'
I'm drownin'
I'm drownin'
I'm drownin'

[Chorus: A Boogie Wit Da Hoodie]
Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

[Verse 1: A Boogie Wit Da Hoodie]
I'm with all my niggas, I don't go nowhere without 'em
If they don't let us in they might throw shots at the bouncer
Actavis medicine, got it straight from out the doctor's
I'm with RJ but I call him Wayne 'cause he's a shotta
Pick up the ladder, put it in the gun, make the .9 stretch
Niggas with attitude, but we come straight out of Highbridge
I'm gon' make her panties wet when she see the way I flex
I'm gon' win a Grammy, move my family out the projects
We went from chillin' in the projects to makin' projects
We was tryna get to the top, and they tried to stop us
I talk for myself, bitch I don't need no fucking voucher
She looked at my wrist and she looked at a hundred thousand

[Chorus: A Boogie Wit Da Hoodie]
Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

[Verse 2: Kodak Black]
Just bought a brand new chain from Avianne
Nigga with attitude but I ain't from Compton
Lil Kodak, bitch, I'm Polo'd down like Carlton
Sniper Gang, I put a nigga on a carton
I'm the shit I'm fartin', I don't know how to potty
Pull up in a 'Rari, I'm in the Yo like Gotti
A Boogie, I'm goin' Scottie, nigga drop my deposit
I ain't Jamaican, bitch I'm Haitian, but I got them shottas
Harley Davidson every day, I'm ridin' with the chopper
They hatin', I know they don't wanna see a nigga prosper
I ain't doing trims, I'm in the cut like I'm a barber
She call me daddy, but I ain't her motherfucking father

[Chorus: A Boogie Wit Da Hoodie]
Wrist so icy, wonder why she like me, bitch I'm drownin'
In water, I just bought a Cuban, dipped it in a fountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'
I just bought a Cuban ring and dipped it in a fountain
Chain so heavy I feel like I'm holdin' up a mountain
Everywhere that I go it's a light show, I'm surrounded
Bust down, bust down, bust down, bust down, bust down, bitch I'm drownin'

[Outro: A Boogie Wit Da Hoodie]
Bitch, I'm drownin'
Bitch, I'm drownin'
I'm drownin'
Drownin'
I'm drownin'"
27,Everyday We Lit,"('YFN Lucci', 'PnB Rock')",['June The Genius'],295296,95,2017,"[Chorus: PnB Rock & YFN Lucci]
I came up from nothing, nigga, you can't tell me shit, yeah
Did it on my own, check out my neck, check out my wrist, yeah
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, yeah, you can't tell me shit, yeah
'Member I was broke, yeah, now I'm gettin' rich, yeah
Yeah, when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, everyday we lit (uh-huh)
Everyday we lit, yeah, everyday we lit

[Verse 1: YFN Lucci]
Can't wait to get that Vacheron, put that on my arm
Just counted a 50 with my mom, the boy a don
All my cars came foreign, my chain glowin'
I ain't goin', man, look where we came from
Uh, all yo' bangers got my name on it, yeah, yeah
She want me to put my name on it
I got the hottest 16, one of the best you've ever seen
But she like it when I sing on it

[Chorus: PnB Rock & YFN Lucci]
I came up from nothing, nigga, you can't tell me shit, yeah
Did it on my own, check out my neck, check out my wrist, yeah
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, yeah, you can't tell me shit, yeah
'Member I was broke, yeah, now I'm gettin' rich, yeah
Yeah, when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, everyday we lit (uh-huh)
Everyday we lit, yeah, everyday we lit

[Verse 2: PnB Rock]
Can't wait to get that new drop, put that on my block, yeah
I just copped a new Beam, put that on my Glock, yeah
I done stepped my game up, got my change up
I swear on my niggas I won't never change up
Rollie all on my wrist, yeah, Rollie all on my bitch, yeah
I ain't goin' back broke, never, now a nigga gettin' rich
I did it all on my own and nobody gave me a loan
Now my diamonds on froze, now I'm fuckin' niggas' hoes

[Chorus: PnB Rock & YFN Lucci]
I came up from nothing, nigga, you can't tell me shit, yeah
Did it on my own, check out my neck, check out my wrist, yeah
I swear I ain't never expected it to be like this
Now a nigga gettin' rich I swear everyday we lit
Everyday we lit, yeah, you can't tell me shit, yeah
'Member I was broke, yeah, now I'm gettin' rich, yeah
Yeah, when yo' diamonds colder than a bitch, then you know you lit
When you quick to take a nigga bitch, then you know you lit
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, yeah, everyday we lit, yeah
Everyday we lit, everyday we lit (uh-huh)
Everyday we lit, yeah, everyday we lit

[Outro: YFN Lucci]
Yeah-yea-yea yeah
Ay say everyday we lit
You can't tell me shit
Yeah
Everyday we lit uh
Everyday we lit
Everyday we lit uh"
28,Fake Love,"('Drake',)","['Vinylz', 'Frank Dukes']",3649092,37,2017,"[Chorus]
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face

[Verse 1]
Somethin' ain't right when we talkin'
Somethin' ain't right when we talkin'
Look like you hidin' your problems
Really you never was solid
No, you can't ""son"" me
You won't never get to run me
Just when shit look out of reach
I reach back like one, three
Like one, three, yeah

[Pre-Chorus]
That's when they smile in my face
Whole time they wanna take my place
Whole time they wanna take my place
Whole time they wanna take my place
Yeah, I know they wanna take my place
I can tell that love is fake
I don't trust a word you say
How you wanna clique up after your mistakes?
Look you in the face, and it's just not the same

[Chorus]
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face

[Verse 2]
Yeah, straight up to my face, tryna play it safe
Vibe switch like night and day
I can see it, like, right away
I came up, you changed up
I caught that whole play
Since, things never been the same

[Pre-Chorus]
That's when they smile in my face
Whole time they wanna take my place
Whole time they wanna take my place
Whole time they wanna take my place
Yeah, I know they wanna take my place
I can tell that love is fake (I can tell that love is fake)
I don't trust a word you say (I don't trust a word)
How you wanna clique up after your mistakes?
(That's just what I heard)
Look you in the face, and it's just not the same

[Chorus]
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face
I've been down so long, it look like up to me
They look up to me
I got fake people showin' fake love to me
Straight up to my face, straight up to my face

[Outro]
Skrrt
And more chune for your headtop
So watch how you speak on my name, you know?"
29,Feel It Still,"('Portugal. The Man',)","['John Hill', 'Asa Taccone']",1280369,45,2017,"[Verse 1]
Can't keep my hands to myself
Think I'll dust 'em off, put 'em back up on the shelf
In case my little baby girl is in need
Am I coming out of left field?

[Chorus 1]
Ooh woo, I'm a rebel just for kicks, now
I been feeling it since 1966, now
Might be over now, but I feel it still
Ooh woo, I'm a rebel just for kicks, now
Let me kick it like it's 1986, now
Might be over now, but I feel it still

[Verse 2]
Got another mouth to feed
Leave it with a baby sitter, mama, call the grave digger
Gone with the fallen leaves
Am I coming out of left field?

[Chorus 2]
Ooh woo, I'm a rebel just for kicks, now
I been feeling it since 1966, now
Might've had your fill, but you feel it still
Ooh woo, I'm a rebel just for kicks, now
Let me kick it like it's 1986, now
Might be over now, but I feel it still

[Verse 3]
We could fight a war for peace
(Ooh woo, I'm a rebel just for kicks, now)
Give in to that easy living
Goodbye to my hopes and dreams
Start flipping for my enemies
We could wait until the walls come down
(Ooh woo, I'm a rebel just for kicks, now)
It's time to give a little to the kids in the middle
But, oh until it falls won't bother me

[Bridge]
Is it coming?
Is it coming?
Is it coming?
Is it coming?
Is it coming?
Is it coming back?

[Pre-Chorus]
Ooh woo, I'm a rebel just for kicks, yeah
Your love is an abyss for my heart to eclipse, now
Might be over now, but I feel it still

[Chorus 3]
Ooh woo, I'm a rebel just for kicks, now
I've been feeling it since 1966, now
Might be over now, but I feel it still
Ooh woo, I'm a rebel just for kicks, now
Let me kick it like it's 1986, now
Might be over now, but I feel it still
Might've had your fill, but I feel it still"
30,Feels,"('Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean')",['Calvin Harris'],2282757,74,2017,"[Verse 1: Pharrell Williams]
Hey!
Well nothing ever last forever, no
One minute you're here and the next you're gone
So I respect you, wanna take it slow
I need a mental receipt to know this moment I owe

[Pre-Chorus: Pharrell Williams]
Do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you?
To memorize the way you shock me
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels
Ride drop top and chase thrills (Hey)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels
Feels with me

[Verse 2: Pharrell Williams]
I'm your window shopper, sucker for your love, oh
I'm wearing your goggles, virtual reality
It ain't what it cost you, it might be a dollar
As long as it shocks you, memory, electricity

[Pre-Chorus: Pharrell Williams]
Do you mind if I steal a kiss? (Chop, chop)
A little souvenir, can I steal it from you? (Oh, yeah)
To memorize the way you shock me (Zap)
The way you move it here (Hey)
Just wanna feel it from you (Hey)

[Chorus: Katy Perry]
Don't be afraid to catch feels (Ha)
Ride drop top and chase thrills (Oh-oh-oh, oh)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels (Straight up)
Feels with me (Woah)

[Verse 3: Big Sean]
Goddamn, I know you love to make an entrance
Do you like getting paid or getting paid attention?
You mixed the wrong guys with the right intentions
In the same bed, but it still feel long distance
She's looking for a little more consistency
But when you stop looking you gon' find what's meant to be
And honestly, I'm way too done with the hoes
I cut off all my exes for your x and o's
I feel my old flings was just preparing me
When I say I want you, say it back, parakeet
Fly in first-class through the air, Airbnb
I'm the best you had, you just be comparing me to me
I'ma 'at' this at you, if I put you on my phone
And upload it, it'll get maximum views
I came through in the clutch with the lipsticks and phones
Wear your fave cologne just to get you alone

[Chorus: Katy Perry & Big Sean]
Don't be afraid to catch feels
Don't be afraid to catch these feels
Ride drop top and chase thrills (Yeah)
I know you ain't afraid to pop pills (I know)
Baby, I know you ain't scared to catch feels
Woah, woah, woah
Feels with me
Don't be afraid to catch feels (No, no)
Don't be afraid, baby
Ride drop top and chase thrills (Woah, okay)
I know you ain't afraid to pop pills
I know, I know, I know, I know
Baby, I know you ain't scared to catch feels
Feels with me"
31,Goosebumps,"('Travis Scott',)","['Yung Exclusive', 'CuBeatz', 'Cardo']",4261077,68,2017,"[Intro: Travis Scott]
Yeah
7:30 in the night, yeah
Ooh-oooh, ooh

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, yeah

[Verse 1: Travis Scott]
7-1-3
Through the 2-8-1, yeah, I'm ridin', why they on me?
Why they on me? I'm flyin', sippin' low-key
I'm sippin' low-key in Onyx, rider, rider
When I'm pullin' up right beside ya
Pop star, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies, yeah
We at the top floor, right there off Doheny, yeah
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad I cannot do no wrong
Yeah, saucin' in the city, don't get misinformed
Yeah, they gon' pull up on you (Brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (Brr, brr, brr)

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time

[Verse 2: Kendrick Lamar]
I want to press my like, yeah, I wanna press my
I want a green light, I wanna be like
I wanna press my line, yeah
I wanna take that ride, yeah
I'm gonna press my line
I want a green light, I wanna be like, I wanna press my—
Mama, dear, spare your feelings
I'm relivin' moments, peeling more residual
(I can) buy the building, burn the building
Take your bitch, rebuild the building just to fuck some more
(I can) justify my love for you
And touch the sky for God to stop, debating war
Put the pussy on a pedestal (Ayy)
Put the pussy on a high horse
That pussy to die for
That pussy to die for
Peter, piper, picked a pepper
So I could pick your brain and put your heart together
We depart the shady parts and party hard
The diamonds yours, the coupe forever
My best shots might shoot forever like (Brr)

[Chorus: Travis Scott]
I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worried 'bout those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around
When you throw that to the side, yeah
I get those goosebumps every time"
32,Havana,"('Camila Cabello', 'Young Thug')",['Frank Dukes'],3678932,96,2017,"[Intro: Pharrell Williams]
Hey

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy)
Half of my heart is in Havana, ooh na-na (Ayy, ayy)
He took me back to East Atlanta, na-na-na, ah
Oh, but my heart is in Havana (Ayy)
There's somethin' 'bout his manners (Uh-huh)
Havana, ooh na-na (Uh)

[Verse 1: Camila Cabello & Pharrell Williams]
He didn't walk up with that ""how you doin'?"" (Uh)
When he came in the room
He said there's a lot of girls I can do with (Uh)
But I can't without you
I knew him forever in a minute (Hey)
That summer night in June
And papa says he got malo in him (Uh)
He got me feelin' like...

[Pre-Chorus: Camila Cabello & Pharrell Williams]
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Ayy)
I knew it when I met him (Ayy), I loved him when I left him
Got me feelin' like, ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh
And then I had to tell him, I had to go
Oh na-na-na-na-na (Woo)

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy, hey)
Half of my heart is in Havana, ooh na-na (Ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na
Oh, but my heart is in Havana (Huh)
My heart is in Havana (Ayy)
Havana, ooh na-na

[Verse 2: Young Thug]
(Jeffery)
Just graduated, fresh on campus, mmm
Fresh out East Atlanta with no manners, damn (Fresh out East Atlanta)
Bump on her bumper like a traffic jam
Hey, I was quick to pay that girl like Uncle Sam (Here you go, ayy)
Back it on me (Back it up)
Shawty cravin' on me, get to eatin' on me (On me)
She waited on me (And what?)
Shawty cakin' on me, got the bacon on me (Wait up)
This is history in the makin', homie (Homie)
Point blank, close range, that B (Tah, tah)
If it cost a million, that's me (That's me)
I was gettin' mula, baby

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na (Ayy, ayy)
Half of my heart is in Havana, ooh na-na (Oh, ayy, ayy, uh-huh)
He took me back to East Atlanta, na-na-na (Oh, no)
Oh, but my heart is in Havana (Huh)
My heart is in Havana (Ayy)
Havana, ooh na-na

[Bridge: Starrah & Camila Cabello]
Ooh na-na, oh, na-na-na (Ooh, ooh-ooh-ooh-ooh-ooh-ooh)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, yeah)
Take me back, back, back like...
Ooh na-na, oh, na-na-na (Yeah, babe)
Take me back, back, back
Hey, hey...
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Ooh, ooh-ooh-ooh-ooh-ooh-ooh-ooh (Hey)
Take me back to my Havana...

[Chorus: Camila Cabello & Pharrell Williams]
Havana, ooh na-na
Half of my heart is in Havana, ooh na-na (Oh, yeah)
He took me back to East Atlanta, na-na-na (Ayy, ayy)
Oh, but my heart is in Havana
My heart is in Havana (Ayy)
Havana, ooh na-na (Uh-huh)

[Outro: Starrah & Camila Cabello]
Oh, na-na-na (Oh, na, yeah)
Oh, na-na-na
Oh, na-na-na (No, no, no, take me back)
Oh, na-na-na
Havana, ooh na-na"
